Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
52;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:50:07;06:44:30;06:50:52;00:18:18;00:18:18;00:24:01;00:24:01;00:18:18;00:24:01;00:00:42;00:00:45;Scheduled stop;0;00:06:19;00:06:22;00:19:00;00:19:00;00:24:55;00:24:55;00:19:00;00:19:00;00:24:46;00:24:46;343;3;0;0;0;0;0
53;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:01;06:25:30;06:25:37;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:13;00:00:07;;;;;;;;;;−6;0;0;0;0;0
53;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:58;06:44:30;06:49:42;00:18:18;00:18:18;00:23:21;00:23:21;00:18:18;00:23:21;00:00:42;00:00:44;Scheduled stop;0;00:05:10;00:05:12;00:19:00;00:19:00;00:23:57;00:23:57;00:19:00;00:19:00;00:24:05;00:24:05;303;2;0;0;0;0;0
54;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:24:50;06:25:30;06:25:35;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:00:02;00:00:05;;;;;;;;;;3;0;0;0;0;0
54;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:49:21;06:44:30;06:49:57;00:18:18;00:18:18;00:23:46;00:23:46;00:18:18;00:23:46;00:00:42;00:00:36;Scheduled stop;0;00:05:33;00:05:27;00:19:00;00:19:00;00:24:31;00:24:31;00:19:00;00:19:00;00:24:22;00:24:22;328;−6;0;0;0;0;0
55;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:11;06:25:30;06:25:38;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:23;00:00:08;;;;;;;;;;−15;0;0;0;0;0
55;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:49:57;06:44:30;06:50:44;00:18:18;00:18:18;00:24:19;00:24:19;00:18:18;00:24:19;00:00:42;00:00:47;Scheduled stop;0;00:06:09;00:06:14;00:19:00;00:19:00;00:24:46;00:24:46;00:19:00;00:19:00;00:25:06;00:25:06;361;5;0;0;0;0;0
56;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:35;06:25:30;06:26:33;;;;;;;00:00:42;00:00:58;Scheduled stop;0;00:00:47;00:01:03;;;;;;;;;;16;0;0;0;0;0
56;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:45;06:44:30;06:49:30;00:18:18;00:18:18;00:22:12;00:22:12;00:18:18;00:22:12;00:00:42;00:00:45;Scheduled stop;0;00:04:57;00:05:00;00:19:00;00:19:00;00:23:10;00:23:10;00:19:00;00:19:00;00:22:57;00:22:57;234;3;0;0;0;0;0
57;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:41;06:25:30;06:26:07;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:53;00:00:37;;;;;;;;;;−16;0;0;0;0;0
57;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:47:51;06:44:30;06:48:33;00:18:18;00:18:18;00:21:44;00:21:44;00:18:18;00:21:44;00:00:42;00:00:42;Scheduled stop;0;00:04:03;00:04:03;00:19:00;00:19:00;00:22:10;00:22:10;00:19:00;00:19:00;00:22:26;00:22:26;206;0;0;0;0;0;0
58;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:33;06:25:30;06:26:08;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:45;00:00:38;;;;;;;;;;−7;0;0;0;0;0
58;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:45:40;06:44:30;06:46:22;00:18:18;00:18:18;00:19:32;00:19:32;00:18:18;00:19:32;00:00:42;00:00:42;Scheduled stop;0;00:01:52;00:01:52;00:19:00;00:19:00;00:20:07;00:20:07;00:19:00;00:19:00;00:20:14;00:20:14;74;0;0;0;0;0;0
59;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:19;06:25:30;06:26:22;;;;;;;00:00:42;00:01:03;Scheduled stop;0;00:00:31;00:00:52;;;;;;;;;;21;0;0;0;0;0
59;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:46:20;06:44:30;06:46:53;00:18:18;00:18:18;00:19:58;00:19:58;00:18:18;00:19:58;00:00:42;00:00:33;Scheduled stop;0;00:02:32;00:02:23;00:19:00;00:19:00;00:21:01;00:21:01;00:19:00;00:19:00;00:20:31;00:20:31;100;−9;0;0;0;0;0
60;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:00;06:25:30;06:25:41;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:12;00:00:11;;;;;;;;;;−1;0;0;0;0;0
60;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:47;06:44:30;06:49:26;00:18:18;00:18:18;00:23:06;00:23:06;00:18:18;00:23:06;00:00:42;00:00:39;Scheduled stop;0;00:04:59;00:04:56;00:19:00;00:19:00;00:23:47;00:23:47;00:19:00;00:19:00;00:23:45;00:23:45;288;−3;0;0;0;0;0
61;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:31:57;06:25:30;06:32:26;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:07:09;00:06:56;;;;;;;;;;−13;0;0;0;0;0
61;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:54:41;06:44:30;06:55:18;00:18:18;00:18:18;00:22:15;00:22:15;00:18:18;00:22:15;00:00:42;00:00:37;Scheduled stop;0;00:10:53;00:10:48;00:19:00;00:19:00;00:22:44;00:22:44;00:19:00;00:19:00;00:22:52;00:22:52;237;−5;0;0;0;0;0
62;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:28;06:25:30;06:26:28;;;;;;;00:00:42;00:01:00;Scheduled stop;0;00:00:40;00:00:58;;;;;;;;;;18;0;0;0;0;0
62;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:46:18;06:44:30;06:47:00;00:18:18;00:18:18;00:19:50;00:19:50;00:18:18;00:19:50;00:00:42;00:00:42;Scheduled stop;0;00:02:30;00:02:30;00:19:00;00:19:00;00:20:50;00:20:50;00:19:00;00:19:00;00:20:32;00:20:32;92;0;0;0;0;0;0
63;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:09;06:25:30;06:25:48;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:21;00:00:18;;;;;;;;;;−3;0;0;0;0;0
63;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:42;06:44:30;06:49:20;00:18:18;00:18:18;00:22:54;00:22:54;00:18:18;00:22:54;00:00:42;00:00:38;Scheduled stop;0;00:04:54;00:04:50;00:19:00;00:19:00;00:23:33;00:23:33;00:19:00;00:19:00;00:23:32;00:23:32;276;−4;0;0;0;0;0
64;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:44;06:25:30;06:26:23;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:56;00:00:53;;;;;;;;;;−3;0;0;0;0;0
64;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:47:51;06:44:30;06:48:33;00:18:18;00:18:18;00:21:28;00:21:28;00:18:18;00:21:28;00:00:42;00:00:42;Scheduled stop;0;00:04:03;00:04:03;00:19:00;00:19:00;00:22:07;00:22:07;00:19:00;00:19:00;00:22:10;00:22:10;190;0;0;0;0;0;0
65;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:12;06:25:30;06:25:42;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:24;00:00:12;;;;;;;;;;−12;0;0;0;0;0
65;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:49:57;06:44:30;06:50:40;00:18:18;00:18:18;00:24:15;00:24:15;00:18:18;00:24:15;00:00:42;00:00:43;Scheduled stop;0;00:06:09;00:06:10;00:19:00;00:19:00;00:24:45;00:24:45;00:19:00;00:19:00;00:24:58;00:24:58;357;1;0;0;0;0;0
66;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:14;06:25:30;06:25:56;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:26;00:00:26;;;;;;;;;;0;0;0;0;0;0
66;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:46:32;06:44:30;06:47:17;00:18:18;00:18:18;00:20:36;00:20:36;00:18:18;00:20:36;00:00:42;00:00:45;Scheduled stop;0;00:02:44;00:02:47;00:19:00;00:19:00;00:21:18;00:21:18;00:19:00;00:19:00;00:21:21;00:21:21;138;3;0;0;0;0;0
67;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:37;06:25:30;06:26:34;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:00:49;00:01:04;;;;;;;;;;15;0;0;0;0;0
67;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:47:58;06:44:30;06:48:29;00:18:18;00:18:18;00:21:24;00:21:24;00:18:18;00:21:24;00:00:42;00:00:31;Scheduled stop;0;00:04:10;00:03:59;00:19:00;00:19:00;00:22:21;00:22:21;00:19:00;00:19:00;00:21:55;00:21:55;186;−11;0;0;0;0;0
68;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:09;06:25:30;06:25:52;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:21;00:00:22;;;;;;;;;;1;0;0;0;0;0
68;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:19;06:44:30;06:49:01;00:18:18;00:18:18;00:22:27;00:22:27;00:18:18;00:22:27;00:00:42;00:00:42;Scheduled stop;0;00:04:31;00:04:31;00:19:00;00:19:00;00:23:10;00:23:10;00:19:00;00:19:00;00:23:09;00:23:09;249;0;0;0;0;0;0
69;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:24:57;06:25:30;06:25:54;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:00:09;00:00:24;;;;;;;;;;15;0;0;0;0;0
69;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:23;06:44:30;06:48:50;00:18:18;00:18:18;00:22:29;00:22:29;00:18:18;00:22:29;00:00:42;00:00:27;Scheduled stop;0;00:04:35;00:04:20;00:19:00;00:19:00;00:23:26;00:23:26;00:19:00;00:19:00;00:22:56;00:22:56;251;−15;0;0;0;0;0
70;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:05;06:25:30;06:25:49;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:17;00:00:19;;;;;;;;;;2;0;0;0;0;0
70;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:49:37;06:44:30;06:50:21;00:18:18;00:18:18;00:23:48;00:23:48;00:18:18;00:23:48;00:00:42;00:00:44;Scheduled stop;0;00:05:49;00:05:51;00:19:00;00:19:00;00:24:32;00:24:32;00:19:00;00:19:00;00:24:32;00:24:32;330;2;0;0;0;0;0
71;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:16;06:25:30;06:25:46;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:28;00:00:16;;;;;;;;;;−12;0;0;0;0;0
71;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:47:50;06:44:30;06:48:23;00:18:18;00:18:18;00:22:04;00:22:04;00:18:18;00:22:04;00:00:42;00:00:33;Scheduled stop;0;00:04:02;00:03:53;00:19:00;00:19:00;00:22:34;00:22:34;00:19:00;00:19:00;00:22:37;00:22:37;226;−9;0;0;0;0;0
72;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:23;06:25:30;06:26:01;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:35;00:00:31;;;;;;;;;;−4;0;0;0;0;0
72;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:34;06:44:30;06:49:00;00:18:18;00:18:18;00:22:33;00:22:33;00:18:18;00:22:33;00:00:42;00:00:26;Scheduled stop;0;00:04:46;00:04:30;00:19:00;00:19:00;00:23:11;00:23:11;00:19:00;00:19:00;00:22:59;00:22:59;255;−16;0;0;0;0;0
73;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:27;06:25:30;06:26:06;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:39;00:00:36;;;;;;;;;;−3;0;0;0;0;0
73;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:46:39;06:44:30;06:47:21;00:18:18;00:18:18;00:20:33;00:20:33;00:18:18;00:20:33;00:00:42;00:00:42;Scheduled stop;0;00:02:51;00:02:51;00:19:00;00:19:00;00:21:12;00:21:12;00:19:00;00:19:00;00:21:15;00:21:15;135;0;0;0;0;0;0
74;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:34;06:25:30;06:26:27;;;;;;;00:00:42;00:00:53;Scheduled stop;0;00:00:46;00:00:57;;;;;;;;;;11;0;0;0;0;0
74;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:49:31;06:44:30;06:50:06;00:18:18;00:18:18;00:23:04;00:23:04;00:18:18;00:23:04;00:00:42;00:00:35;Scheduled stop;0;00:05:43;00:05:36;00:19:00;00:19:00;00:23:57;00:23:57;00:19:00;00:19:00;00:23:39;00:23:39;286;−7;0;0;0;0;0
75;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:19;06:25:30;06:25:48;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:31;00:00:18;;;;;;;;;;−13;0;0;0;0;0
75;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:35;06:44:30;06:49:08;00:18:18;00:18:18;00:22:47;00:22:47;00:18:18;00:22:47;00:00:42;00:00:33;Scheduled stop;0;00:04:47;00:04:38;00:19:00;00:19:00;00:23:16;00:23:16;00:19:00;00:19:00;00:23:20;00:23:20;269;−9;0;0;0;0;0
76;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:22;06:25:30;06:26:06;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:34;00:00:36;;;;;;;;;;2;0;0;0;0;0
76;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:45:45;06:44:30;06:46:27;00:18:18;00:18:18;00:19:39;00:19:39;00:18:18;00:19:39;00:00:42;00:00:42;Scheduled stop;0;00:01:57;00:01:57;00:19:00;00:19:00;00:20:23;00:20:23;00:19:00;00:19:00;00:20:21;00:20:21;81;0;0;0;0;0;0
77;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:25:22;06:25:30;06:25:49;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:34;00:00:19;;;;;;;;;;−15;0;0;0;0;0
77;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:47:58;06:44:30;06:48:40;00:18:18;00:18:18;00:22:09;00:22:09;00:18:18;00:22:09;00:00:42;00:00:42;Scheduled stop;0;00:04:10;00:04:10;00:19:00;00:19:00;00:22:36;00:22:36;00:19:00;00:19:00;00:22:51;00:22:51;231;0;0;0;0;0;0
78;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:27:48;06:25:30;06:28:41;;;;;;;00:00:42;00:00:53;Scheduled stop;0;00:03:00;00:03:11;;;;;;;;;;11;0;0;0;0;0
78;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:48:27;06:44:30;06:49:14;00:18:18;00:18:18;00:19:46;00:19:46;00:18:18;00:19:46;00:00:42;00:00:47;Scheduled stop;0;00:04:39;00:04:44;00:19:00;00:19:00;00:20:39;00:20:39;00:19:00;00:19:00;00:20:33;00:20:33;88;5;0;0;0;0;0
79;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:26:00;06:25:30;06:26:26;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:01:12;00:00:56;;;;;;;;;;−16;0;0;0;0;0
79;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:43:48;06:47:23;06:44:30;06:47:58;00:18:18;00:18:18;00:20:57;00:20:57;00:18:18;00:20:57;00:00:42;00:00:35;Scheduled stop;0;00:03:35;00:03:28;00:19:00;00:19:00;00:21:23;00:21:23;00:19:00;00:19:00;00:21:32;00:21:32;159;−7;0;0;0;0;0
80;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:24:48;06:34:31;06:25:30;06:35:19;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:09:43;00:09:49;;;;;;;;;;6;0;0;0;0;0
