Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:17:07;06:55:00;07:17:49;00:17:18;00:17:18;00:33:17;00:33:17;00:17:18;00:33:17;00:00:42;00:00:42;Scheduled stop;0;00:22:49;00:22:49;00:18:00;00:18:00;00:33:49;00:33:49;00:18:00;00:18:00;00:33:59;00:33:59;959;0;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:31;06:37:00;06:38:16;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:01:13;00:01:16;;;;;;;;;;3;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:12:03;06:55:00;07:12:33;00:17:18;00:17:18;00:33:47;00:33:47;00:17:18;00:33:47;00:00:42;00:00:30;Scheduled stop;0;00:17:45;00:17:33;00:18:00;00:18:00;00:34:32;00:34:32;00:18:00;00:18:00;00:34:17;00:34:17;989;−12;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:51;06:37:00;06:38:43;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:01:33;00:01:43;;;;;;;;;;10;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:11:53;06:55:00;07:12:34;00:17:18;00:17:18;00:33:10;00:33:10;00:17:18;00:33:10;00:00:42;00:00:41;Scheduled stop;0;00:17:35;00:17:34;00:18:00;00:18:00;00:34:02;00:34:02;00:18:00;00:18:00;00:33:51;00:33:51;952;−1;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:38:51;06:37:00;06:39:25;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:02:33;00:02:25;;;;;;;;;;−8;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:16:42;06:55:00;07:17:24;00:17:18;00:17:18;00:37:17;00:37:17;00:17:18;00:37:17;00:00:42;00:00:42;Scheduled stop;0;00:22:24;00:22:24;00:18:00;00:18:00;00:37:51;00:37:51;00:18:00;00:18:00;00:37:59;00:37:59;1199;0;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:41;06:37:00;06:38:22;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:01:23;00:01:22;;;;;;;;;;−1;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:10:11;06:55:00;07:10:53;00:17:18;00:17:18;00:31:49;00:31:49;00:17:18;00:31:49;00:00:42;00:00:42;Scheduled stop;0;00:15:53;00:15:53;00:18:00;00:18:00;00:32:30;00:32:30;00:18:00;00:18:00;00:32:31;00:32:31;871;0;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:07;06:37:00;06:37:37;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:49;00:00:37;;;;;;;;;;−12;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:14:33;06:55:00;07:14:59;00:17:18;00:17:18;00:36:56;00:36:56;00:17:18;00:36:56;00:00:42;00:00:26;Scheduled stop;0;00:20:15;00:19:59;00:18:00;00:18:00;00:37:26;00:37:26;00:18:00;00:18:00;00:37:22;00:37:22;1178;−16;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:39:04;06:37:00;06:39:40;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:02:46;00:02:40;;;;;;;;;;−6;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:15:06;06:55:00;07:15:48;00:17:18;00:17:18;00:35:26;00:35:26;00:17:18;00:35:26;00:00:42;00:00:42;Scheduled stop;0;00:20:48;00:20:48;00:18:00;00:18:00;00:36:02;00:36:02;00:18:00;00:18:00;00:36:08;00:36:08;1088;0;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:26;06:37:00;06:38:26;;;;;;;00:00:42;00:01:00;Scheduled stop;0;00:01:08;00:01:26;;;;;;;;;;18;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:09:49;06:55:00;07:10:20;00:17:18;00:17:18;00:31:23;00:31:23;00:17:18;00:31:23;00:00:42;00:00:31;Scheduled stop;0;00:15:31;00:15:20;00:18:00;00:18:00;00:32:23;00:32:23;00:18:00;00:18:00;00:31:54;00:31:54;845;−11;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:36:35;06:37:00;06:37:19;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:17;00:00:19;;;;;;;;;;2;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:13:38;06:55:00;07:14:24;00:17:18;00:17:18;00:36:19;00:36:19;00:17:18;00:36:19;00:00:42;00:00:46;Scheduled stop;0;00:19:20;00:19:24;00:18:00;00:18:00;00:37:03;00:37:03;00:18:00;00:18:00;00:37:05;00:37:05;1141;4;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:49;06:37:00;06:38:21;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:01:31;00:01:21;;;;;;;;;;−10;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:11:42;06:55:00;07:12:24;00:17:18;00:17:18;00:33:21;00:33:21;00:17:18;00:33:21;00:00:42;00:00:42;Scheduled stop;0;00:17:24;00:17:24;00:18:00;00:18:00;00:33:53;00:33:53;00:18:00;00:18:00;00:34:03;00:34:03;963;0;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:28;06:37:00;06:38:16;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:01:10;00:01:16;;;;;;;;;;6;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;06:59:51;06:55:00;07:00:33;00:17:18;00:17:18;00:21:35;00:21:35;00:17:18;00:21:35;00:00:42;00:00:42;Scheduled stop;0;00:05:33;00:05:33;00:18:00;00:18:00;00:22:23;00:22:23;00:18:00;00:18:00;00:22:17;00:22:17;257;0;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:36:22;06:37:00;06:37:00;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:04;00:00:00;;;;;;;;;;−4;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:06:10;06:55:00;07:06:38;00:17:18;00:17:18;00:29:10;00:29:10;00:17:18;00:29:10;00:00:42;00:00:28;Scheduled stop;0;00:11:52;00:11:38;00:18:00;00:18:00;00:29:48;00:29:48;00:18:00;00:18:00;00:29:38;00:29:38;712;−14;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:36:24;06:37:00;06:37:00;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:06;00:00:00;;;;;;;;;;−6;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:18:49;06:55:00;07:19:31;00:17:18;00:17:18;00:41:49;00:41:49;00:17:18;00:41:49;00:00:42;00:00:42;Scheduled stop;0;00:24:31;00:24:31;00:18:00;00:18:00;00:42:25;00:42:25;00:18:00;00:18:00;00:42:31;00:42:31;1471;0;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:37:57;06:37:00;06:38:36;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:01:39;00:01:36;;;;;;;;;;−3;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;06:57:06;06:55:00;06:57:34;00:17:18;00:17:18;00:18:30;00:18:30;00:17:18;00:18:30;00:00:42;00:00:28;Scheduled stop;0;00:02:48;00:02:34;00:18:00;00:18:00;00:19:09;00:19:09;00:18:00;00:18:00;00:18:58;00:18:58;72;−14;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:40:00;06:37:00;06:40:56;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:03:42;00:03:56;;;;;;;;;;14;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:14:06;06:55:00;07:14:43;00:17:18;00:17:18;00:33:10;00:33:10;00:17:18;00:33:10;00:00:42;00:00:37;Scheduled stop;0;00:19:48;00:19:43;00:18:00;00:18:00;00:34:06;00:34:06;00:18:00;00:18:00;00:33:47;00:33:47;952;−5;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:36:38;06:37:00;06:37:25;;;;;;;00:00:42;00:00:47;Scheduled stop;0;00:00:20;00:00:25;;;;;;;;;;5;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:18:05;06:55:00;07:18:40;00:17:18;00:17:18;00:40:40;00:40:40;00:17:18;00:40:40;00:00:42;00:00:35;Scheduled stop;0;00:23:47;00:23:40;00:18:00;00:18:00;00:41:27;00:41:27;00:18:00;00:18:00;00:41:15;00:41:15;1402;−7;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;07:06:15;06:37:00;07:09:34;;;;;;;00:00:42;00:03:19;Scheduled stop;0;00:29:57;00:32:34;;;;;;;;;;157;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;06:54:18;07:41:27;06:55:00;07:42:07;00:17:18;00:17:18;00:31:53;00:31:53;00:17:18;00:31:53;00:00:42;00:00:40;Scheduled stop;0;00:47:09;00:47:07;00:18:00;00:18:00;00:35:12;00:35:12;00:18:00;00:18:00;00:32:33;00:32:33;875;−2;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1019;1019;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;06:36:18;06:36:24;06:37:00;06:37:04;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:06;00:00:04;;;;;;;;;;−2;0;0;0;0;0
