Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
40;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:25;06:29:30;06:30:24;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:00:37;00:00:54;;;;;;;;;;17;0;0;0;0;0
40;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:07:20;06:48:30;07:07:48;00:18:18;00:18:18;00:36:56;00:36:56;00:18:18;00:36:56;00:00:42;00:00:28;Scheduled stop;0;00:19:32;00:19:18;00:19:00;00:19:00;00:37:55;00:37:55;00:19:00;00:19:00;00:37:24;00:37:24;1118;−14;0;0;0;0;0
41;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:28:56;06:29:30;06:29:59;;;;;;;00:00:42;00:01:03;Scheduled stop;0;00:00:08;00:00:29;;;;;;;;;;21;0;0;0;0;0
41;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:10:11;06:48:30;07:10:58;00:18:18;00:18:18;00:40:12;00:40:12;00:18:18;00:40:12;00:00:42;00:00:47;Scheduled stop;0;00:22:23;00:22:28;00:19:00;00:19:00;00:41:15;00:41:15;00:19:00;00:19:00;00:40:59;00:40:59;1314;5;0;0;0;0;0
42;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:43;06:29:30;06:30:16;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:55;00:00:46;;;;;;;;;;−9;0;0;0;0;0
42;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:49:07;06:48:30;06:49:41;00:18:18;00:18:18;00:18:51;00:18:51;00:18:18;00:18:51;00:00:42;00:00:34;Scheduled stop;0;00:01:19;00:01:11;00:19:00;00:19:00;00:19:24;00:19:24;00:19:00;00:19:00;00:19:25;00:19:25;33;−8;0;0;0;0;0
43;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:30:49;06:29:30;06:31:25;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:02:01;00:01:55;;;;;;;;;;−6;0;0;0;0;0
43;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:49:46;06:48:30;06:50:27;00:18:18;00:18:18;00:18:21;00:18:21;00:18:18;00:18:21;00:00:42;00:00:41;Scheduled stop;0;00:01:58;00:01:57;00:19:00;00:19:00;00:18:57;00:18:57;00:19:00;00:19:00;00:19:02;00:19:02;3;−1;0;0;0;0;0
44;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:23;06:29:30;06:30:06;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:35;00:00:36;;;;;;;;;;1;0;0;0;0;0
44;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:00:35;06:48:30;07:01:17;00:18:18;00:18:18;00:30:29;00:30:29;00:18:18;00:30:29;00:00:42;00:00:42;Scheduled stop;0;00:12:47;00:12:47;00:19:00;00:19:00;00:31:12;00:31:12;00:19:00;00:19:00;00:31:11;00:31:11;731;0;0;0;0;0;0
45;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:36;06:29:30;06:30:09;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:48;00:00:39;;;;;;;;;;−9;0;0;0;0;0
45;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:50:24;06:48:30;06:50:59;00:18:18;00:18:18;00:20:15;00:20:15;00:18:18;00:20:15;00:00:42;00:00:35;Scheduled stop;0;00:02:36;00:02:29;00:19:00;00:19:00;00:20:48;00:20:48;00:19:00;00:19:00;00:20:50;00:20:50;117;−7;0;0;0;0;0
46;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:10;06:29:30;06:29:56;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:22;00:00:26;;;;;;;;;;4;0;0;0;0;0
46;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:04:09;06:48:30;07:04:35;00:18:18;00:18:18;00:34:13;00:34:13;00:18:18;00:34:13;00:00:42;00:00:26;Scheduled stop;0;00:16:21;00:16:05;00:19:00;00:19:00;00:34:59;00:34:59;00:19:00;00:19:00;00:34:39;00:34:39;955;−16;0;0;0;0;0
47;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:42;06:29:30;06:30:26;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:54;00:00:56;;;;;;;;;;2;0;0;0;0;0
47;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:02:50;06:48:30;07:03:32;00:18:18;00:18:18;00:32:24;00:32:24;00:18:18;00:32:24;00:00:42;00:00:42;Scheduled stop;0;00:15:02;00:15:02;00:19:00;00:19:00;00:33:08;00:33:08;00:19:00;00:19:00;00:33:06;00:33:06;846;0;0;0;0;0;0
48;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:42;06:29:30;06:30:24;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:54;00:00:54;;;;;;;;;;0;0;0;0;0;0
48;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:52:03;06:48:30;06:52:48;00:18:18;00:18:18;00:21:39;00:21:39;00:18:18;00:21:39;00:00:42;00:00:45;Scheduled stop;0;00:04:15;00:04:18;00:19:00;00:19:00;00:22:21;00:22:21;00:19:00;00:19:00;00:22:24;00:22:24;201;3;0;0;0;0;0
49;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:23;06:29:30;06:29:53;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:35;00:00:23;;;;;;;;;;−12;0;0;0;0;0
49;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:01:59;06:48:30;07:02:46;00:18:18;00:18:18;00:32:06;00:32:06;00:18:18;00:32:06;00:00:42;00:00:47;Scheduled stop;0;00:14:11;00:14:16;00:19:00;00:19:00;00:32:36;00:32:36;00:19:00;00:19:00;00:32:53;00:32:53;828;5;0;0;0;0;0
50;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:31:01;06:29:30;06:31:46;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:02:13;00:02:16;;;;;;;;;;3;0;0;0;0;0
50;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:07:47;06:48:30;07:08:29;00:18:18;00:18:18;00:36:01;00:36:01;00:18:18;00:36:01;00:00:42;00:00:42;Scheduled stop;0;00:19:59;00:19:59;00:19:00;00:19:00;00:36:46;00:36:46;00:19:00;00:19:00;00:36:43;00:36:43;1063;0;0;0;0;0;0
51;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:28:48;06:29:30;06:29:36;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:00;00:00:06;;;;;;;;;;6;0;0;0;0;0
51;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:49:33;06:48:30;06:50:00;00:18:18;00:18:18;00:19:57;00:19:57;00:18:18;00:19:57;00:00:42;00:00:27;Scheduled stop;0;00:01:45;00:01:30;00:19:00;00:19:00;00:20:45;00:20:45;00:19:00;00:19:00;00:20:24;00:20:24;99;−15;0;0;0;0;0
52;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:28:52;06:29:30;06:29:30;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:04;00:00:00;;;;;;;;;;−4;0;0;0;0;0
52;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:01:28;06:48:30;07:02:06;00:18:18;00:18:18;00:31:58;00:31:58;00:18:18;00:31:58;00:00:42;00:00:38;Scheduled stop;0;00:13:40;00:13:36;00:19:00;00:19:00;00:32:36;00:32:36;00:19:00;00:19:00;00:32:36;00:32:36;820;−4;0;0;0;0;0
53;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:15;06:29:30;06:29:48;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:27;00:00:18;;;;;;;;;;−9;0;0;0;0;0
53;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:50:12;06:48:30;06:50:45;00:18:18;00:18:18;00:20:24;00:20:24;00:18:18;00:20:24;00:00:42;00:00:33;Scheduled stop;0;00:02:24;00:02:15;00:19:00;00:19:00;00:20:57;00:20:57;00:19:00;00:19:00;00:20:57;00:20:57;126;−9;0;0;0;0;0
54;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:45;06:29:30;06:30:34;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:57;00:01:04;;;;;;;;;;7;0;0;0;0;0
54;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:01:39;06:48:30;07:02:21;00:18:18;00:18:18;00:31:05;00:31:05;00:18:18;00:31:05;00:00:42;00:00:42;Scheduled stop;0;00:13:51;00:13:51;00:19:00;00:19:00;00:31:54;00:31:54;00:19:00;00:19:00;00:31:47;00:31:47;767;0;0;0;0;0;0
55;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:02;06:29:30;06:29:35;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:14;00:00:05;;;;;;;;;;−9;0;0;0;0;0
55;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:48:51;06:48:30;06:49:32;00:18:18;00:18:18;00:19:16;00:19:16;00:18:18;00:19:16;00:00:42;00:00:41;Scheduled stop;0;00:01:03;00:01:02;00:19:00;00:19:00;00:19:49;00:19:49;00:19:00;00:19:00;00:19:57;00:19:57;58;−1;0;0;0;0;0
56;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:29;06:29:30;06:30:07;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:41;00:00:37;;;;;;;;;;−4;0;0;0;0;0
56;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:08:16;06:48:30;07:08:46;00:18:18;00:18:18;00:38:09;00:38:09;00:18:18;00:38:09;00:00:42;00:00:30;Scheduled stop;0;00:20:28;00:20:16;00:19:00;00:19:00;00:38:47;00:38:47;00:19:00;00:19:00;00:38:39;00:38:39;1191;−12;0;0;0;0;0
57;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:23;06:29:30;06:30:06;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:35;00:00:36;;;;;;;;;;1;0;0;0;0;0
57;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:02:36;06:48:30;07:03:11;00:18:18;00:18:18;00:32:30;00:32:30;00:18:18;00:32:30;00:00:42;00:00:35;Scheduled stop;0;00:14:48;00:14:41;00:19:00;00:19:00;00:33:13;00:33:13;00:19:00;00:19:00;00:33:05;00:33:05;852;−7;0;0;0;0;0
58;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:12;06:29:30;06:30:00;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:24;00:00:30;;;;;;;;;;6;0;0;0;0;0
58;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:49:19;06:48:30;06:50:01;00:18:18;00:18:18;00:19:19;00:19:19;00:18:18;00:19:19;00:00:42;00:00:42;Scheduled stop;0;00:01:31;00:01:31;00:19:00;00:19:00;00:20:07;00:20:07;00:19:00;00:19:00;00:20:01;00:20:01;61;0;0;0;0;0;0
59;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:35;06:29:30;06:30:37;;;;;;;00:00:42;00:01:02;Scheduled stop;0;00:00:47;00:01:07;;;;;;;;;;20;0;0;0;0;0
59;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:49:34;06:48:30;06:50:16;00:18:18;00:18:18;00:18:57;00:18:57;00:18:18;00:18:57;00:00:42;00:00:42;Scheduled stop;0;00:01:46;00:01:46;00:19:00;00:19:00;00:19:59;00:19:59;00:19:00;00:19:00;00:19:39;00:19:39;39;0;0;0;0;0;0
60;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:28:49;06:29:30;06:29:38;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:01;00:00:08;;;;;;;;;;7;0;0;0;0;0
60;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:02:11;06:48:30;07:02:53;00:18:18;00:18:18;00:32:33;00:32:33;00:18:18;00:32:33;00:00:42;00:00:42;Scheduled stop;0;00:14:23;00:14:23;00:19:00;00:19:00;00:33:22;00:33:22;00:19:00;00:19:00;00:33:15;00:33:15;855;0;0;0;0;0;0
61;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:40;06:29:30;06:30:06;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:52;00:00:36;;;;;;;;;;−16;0;0;0;0;0
61;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:04:34;06:48:30;07:05:16;00:18:18;00:18:18;00:34:28;00:34:28;00:18:18;00:34:28;00:00:42;00:00:42;Scheduled stop;0;00:16:46;00:16:46;00:19:00;00:19:00;00:34:54;00:34:54;00:19:00;00:19:00;00:35:10;00:35:10;970;0;0;0;0;0;0
62;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:33;06:29:30;06:30:21;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:45;00:00:51;;;;;;;;;;6;0;0;0;0;0
62;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:02:28;06:48:30;07:03:03;00:18:18;00:18:18;00:32:07;00:32:07;00:18:18;00:32:07;00:00:42;00:00:35;Scheduled stop;0;00:14:40;00:14:33;00:19:00;00:19:00;00:32:55;00:32:55;00:19:00;00:19:00;00:32:42;00:32:42;829;−7;0;0;0;0;0
63;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:28:50;06:29:30;06:29:30;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:02;00:00:00;;;;;;;;;;−2;0;0;0;0;0
63;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:48:07;06:48:30;06:48:49;00:18:18;00:18:18;00:18:37;00:18:37;00:18:18;00:18:37;00:00:42;00:00:42;Scheduled stop;0;00:00:19;00:00:19;00:19:00;00:19:00;00:19:17;00:19:17;00:19:00;00:19:00;00:19:19;00:19:19;19;0;0;0;0;0;0
64;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:32;06:29:30;06:30:27;;;;;;;00:00:42;00:00:55;Scheduled stop;0;00:00:44;00:00:57;;;;;;;;;;13;0;0;0;0;0
64;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:00:25;06:48:30;07:00:56;00:18:18;00:18:18;00:29:58;00:29:58;00:18:18;00:29:58;00:00:42;00:00:31;Scheduled stop;0;00:12:37;00:12:26;00:19:00;00:19:00;00:30:53;00:30:53;00:19:00;00:19:00;00:30:29;00:30:29;700;−11;0;0;0;0;0
65;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:28:55;06:29:30;06:29:43;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:07;00:00:13;;;;;;;;;;6;0;0;0;0;0
65;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;06:50:14;06:48:30;06:50:46;00:18:18;00:18:18;00:20:31;00:20:31;00:18:18;00:20:31;00:00:42;00:00:32;Scheduled stop;0;00:02:26;00:02:16;00:19:00;00:19:00;00:21:19;00:21:19;00:19:00;00:19:00;00:21:03;00:21:03;133;−10;0;0;0;0;0
66;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:31;06:29:30;06:30:00;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:43;00:00:30;;;;;;;;;;−13;0;0;0;0;0
66;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:00:05;06:48:30;07:00:47;00:18:18;00:18:18;00:30:05;00:30:05;00:18:18;00:30:05;00:00:42;00:00:42;Scheduled stop;0;00:12:17;00:12:17;00:19:00;00:19:00;00:30:34;00:30:34;00:19:00;00:19:00;00:30:47;00:30:47;707;0;0;0;0;0;0
67;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:43:11;06:29:30;06:43:38;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:14:23;00:14:08;;;;;;;;;;−15;0;0;0;0;0
67;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:47:48;07:11:13;06:48:30;07:11:55;00:18:18;00:18:18;00:27:35;00:27:35;00:18:18;00:27:35;00:00:42;00:00:42;Scheduled stop;0;00:23:25;00:23:25;00:19:00;00:19:00;00:28:02;00:28:02;00:19:00;00:19:00;00:28:17;00:28:17;557;0;0;0;0;0;0
68;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2017;2017;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:28:48;06:29:28;06:29:30;06:30:03;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:40;00:00:33;;;;;;;;;;−7;0;0;0;0;0
