Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:06;08:53:30;08:53:34;;;;;;;00:00:42;00:00:28;Scheduled stop;0;00:00:18;00:00:04;;;;;;;;;;−14;0;0;0;0;0
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:30;00:17:18;00:17:18;00:17:14;00:17:14;00:17:18;00:17:14;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:42;00:17:42;00:18:00;00:18:00;00:17:56;00:17:56;−4;0;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:23;08:53:30;08:54:02;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:35;00:00:32;;;;;;;;;;−3;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:52;09:11:30;09:11:30;00:17:18;00:17:18;00:16:50;00:16:50;00:17:18;00:16:50;00:00:42;00:00:38;Scheduled stop;0;00:00:04;00:00:00;00:18:00;00:18:00;00:17:29;00:17:29;00:18:00;00:18:00;00:17:28;00:17:28;−28;−4;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:22;08:53:30;08:54:11;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:34;00:00:41;;;;;;;;;;7;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:15;09:11:30;09:11:49;00:17:18;00:17:18;00:17:04;00:17:04;00:17:18;00:17:04;00:00:42;00:00:34;Scheduled stop;0;00:00:27;00:00:19;00:18:00;00:18:00;00:17:53;00:17:53;00:18:00;00:18:00;00:17:38;00:17:38;−14;−8;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:31;08:53:30;08:54:00;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:43;00:00:30;;;;;;;;;;−13;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:12:35;09:11:30;09:13:17;00:17:18;00:17:18;00:18:35;00:18:35;00:17:18;00:18:35;00:00:42;00:00:42;Scheduled stop;0;00:01:47;00:01:47;00:18:00;00:18:00;00:19:04;00:19:04;00:18:00;00:18:00;00:19:17;00:19:17;77;0;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:52:48;08:53:30;08:53:30;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;;;;;;;;;;0;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:58;09:11:30;09:11:40;00:17:18;00:17:18;00:17:28;00:17:28;00:17:18;00:17:28;00:00:42;00:00:42;Scheduled stop;0;00:00:10;00:00:10;00:18:00;00:18:00;00:18:10;00:18:10;00:18:00;00:18:00;00:18:10;00:18:10;10;0;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:54:06;08:53:30;08:54:56;;;;;;;00:00:42;00:00:50;Scheduled stop;0;00:01:18;00:01:26;;;;;;;;;;8;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:30;00:17:18;00:17:18;00:15:52;00:15:52;00:17:18;00:15:52;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:16:42;00:16:42;00:18:00;00:18:00;00:16:34;00:16:34;−86;0;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:54:24;08:53:30;08:55:04;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:01:36;00:01:34;;;;;;;;;;−2;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:53;09:11:30;09:12:19;00:17:18;00:17:18;00:16:49;00:16:49;00:17:18;00:16:49;00:00:42;00:00:26;Scheduled stop;0;00:01:05;00:00:49;00:18:00;00:18:00;00:17:29;00:17:29;00:18:00;00:18:00;00:17:15;00:17:15;−29;−16;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:08;08:53:30;08:54:03;;;;;;;00:00:42;00:00:55;Scheduled stop;0;00:00:20;00:00:33;;;;;;;;;;13;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:56;09:11:30;09:11:38;00:17:18;00:17:18;00:16:53;00:16:53;00:17:18;00:16:53;00:00:42;00:00:42;Scheduled stop;0;00:00:08;00:00:08;00:18:00;00:18:00;00:17:48;00:17:48;00:18:00;00:18:00;00:17:35;00:17:35;−25;0;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;09:21:16;08:53:30;09:21:56;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:28:28;00:28:26;;;;;;;;;;−2;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:39:43;09:11:30;09:40:25;00:17:18;00:17:18;00:17:47;00:17:47;00:17:18;00:17:47;00:00:42;00:00:42;Scheduled stop;0;00:28:55;00:28:55;00:18:00;00:18:00;00:18:27;00:18:27;00:18:00;00:18:00;00:18:29;00:18:29;29;0;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:40;08:53:30;08:54:26;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:52;00:00:56;;;;;;;;;;4;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:48;09:11:30;09:12:30;00:17:18;00:17:18;00:17:22;00:17:22;00:17:18;00:17:22;00:00:42;00:00:42;Scheduled stop;0;00:01:00;00:01:00;00:18:00;00:18:00;00:18:08;00:18:08;00:18:00;00:18:00;00:18:04;00:18:04;4;0;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:09;08:53:30;08:53:50;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:21;00:00:20;;;;;;;;;;−1;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:49;09:11:30;09:11:30;00:17:18;00:17:18;00:16:59;00:16:59;00:17:18;00:16:59;00:00:42;00:00:41;Scheduled stop;0;00:00:01;00:00:00;00:18:00;00:18:00;00:17:40;00:17:40;00:18:00;00:18:00;00:17:40;00:17:40;−19;−1;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:46;08:53:30;08:54:27;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:58;00:00:57;;;;;;;;;;−1;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:59;09:11:30;09:11:30;00:17:18;00:17:18;00:16:32;00:16:32;00:17:18;00:16:32;00:00:42;00:00:31;Scheduled stop;0;00:00:11;00:00:00;00:18:00;00:18:00;00:17:13;00:17:13;00:18:00;00:18:00;00:17:03;00:17:03;−46;−11;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:52:57;08:53:30;08:53:54;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:00:09;00:00:24;;;;;;;;;;15;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:08;09:11:30;09:11:50;00:17:18;00:17:18;00:17:14;00:17:14;00:17:18;00:17:14;00:00:42;00:00:42;Scheduled stop;0;00:00:20;00:00:20;00:18:00;00:18:00;00:18:11;00:18:11;00:18:00;00:18:00;00:17:56;00:17:56;−4;0;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:54:31;08:53:30;08:55:27;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:01:43;00:01:57;;;;;;;;;;14;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:15;09:11:30;09:11:57;00:17:18;00:17:18;00:15:48;00:15:48;00:17:18;00:15:48;00:00:42;00:00:42;Scheduled stop;0;00:00:27;00:00:27;00:18:00;00:18:00;00:16:44;00:16:44;00:18:00;00:18:00;00:16:30;00:16:30;−90;0;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:16;08:53:30;08:53:53;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:28;00:00:23;;;;;;;;;;−5;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:30;00:17:18;00:17:18;00:16:55;00:16:55;00:17:18;00:16:55;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:32;00:17:32;00:18:00;00:18:00;00:17:37;00:17:37;−23;0;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:22;08:53:30;08:53:54;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:34;00:00:24;;;;;;;;;;−10;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:59;09:11:30;09:11:41;00:17:18;00:17:18;00:17:05;00:17:05;00:17:18;00:17:05;00:00:42;00:00:42;Scheduled stop;0;00:00:11;00:00:11;00:18:00;00:18:00;00:17:37;00:17:37;00:18:00;00:18:00;00:17:47;00:17:47;−13;0;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;09:03:02;08:53:30;09:04:00;;;;;;;00:00:42;00:00:58;Scheduled stop;0;00:10:14;00:10:30;;;;;;;;;;16;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:20:45;09:11:30;09:21:28;00:17:18;00:17:18;00:16:45;00:16:45;00:17:18;00:16:45;00:00:42;00:00:43;Scheduled stop;0;00:09:57;00:09:58;00:18:00;00:18:00;00:17:43;00:17:43;00:18:00;00:18:00;00:17:28;00:17:28;−33;1;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:57:37;08:53:30;08:58:09;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:04:49;00:04:39;;;;;;;;;;−10;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:16:12;09:11:30;09:16:43;00:17:18;00:17:18;00:18:03;00:18:03;00:17:18;00:18:03;00:00:42;00:00:31;Scheduled stop;0;00:05:24;00:05:13;00:18:00;00:18:00;00:18:35;00:18:35;00:18:00;00:18:00;00:18:34;00:18:34;45;−11;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:52:58;08:53:30;08:53:32;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:00:10;00:00:02;;;;;;;;;;−8;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:33;00:17:18;00:17:18;00:17:16;00:17:16;00:17:18;00:17:16;00:00:42;00:00:45;Scheduled stop;0;00:00:00;00:00:03;00:18:00;00:18:00;00:17:50;00:17:50;00:18:00;00:18:00;00:18:01;00:18:01;−2;3;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:12;08:53:30;08:53:46;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:00:24;00:00:16;;;;;;;;;;−8;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:45;09:11:30;09:12:23;00:17:18;00:17:18;00:17:59;00:17:59;00:17:18;00:17:59;00:00:42;00:00:38;Scheduled stop;0;00:00:57;00:00:53;00:18:00;00:18:00;00:18:33;00:18:33;00:18:00;00:18:00;00:18:37;00:18:37;41;−4;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;09:19:34;08:53:30;09:20:07;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:26:46;00:26:37;;;;;;;;;;−9;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:38:51;09:11:30;09:39:33;00:17:18;00:17:18;00:18:44;00:18:44;00:17:18;00:18:44;00:00:42;00:00:42;Scheduled stop;0;00:28:03;00:28:03;00:18:00;00:18:00;00:19:17;00:19:17;00:18:00;00:18:00;00:19:26;00:19:26;86;0;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:49;08:53:30;08:54:48;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:01:01;00:01:18;;;;;;;;;;17;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:30;00:17:18;00:17:18;00:16:00;00:16:00;00:17:18;00:16:00;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:16:59;00:16:59;00:18:00;00:18:00;00:16:42;00:16:42;−78;0;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:52:53;08:53:30;08:53:34;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:05;00:00:04;;;;;;;;;;−1;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:11:10;09:11:30;09:11:38;00:17:18;00:17:18;00:17:36;00:17:36;00:17:18;00:17:36;00:00:42;00:00:28;Scheduled stop;0;00:00:22;00:00:08;00:18:00;00:18:00;00:18:17;00:18:17;00:18:00;00:18:00;00:18:04;00:18:04;18;−14;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:23;08:53:30;08:54:12;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:35;00:00:42;;;;;;;;;;7;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:30;00:17:18;00:17:18;00:16:36;00:16:36;00:17:18;00:16:36;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:25;00:17:25;00:18:00;00:18:00;00:17:18;00:17:18;−42;0;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:31;08:53:30;08:54:14;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:43;00:00:44;;;;;;;;;;1;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:48;09:11:30;09:11:30;00:17:18;00:17:18;00:16:34;00:16:34;00:17:18;00:16:34;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:17;00:17:17;00:18:00;00:18:00;00:17:16;00:17:16;−44;0;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:54:35;08:53:30;08:55:02;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:01:47;00:01:32;;;;;;;;;;−15;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:55;09:11:30;09:11:37;00:17:18;00:17:18;00:15:53;00:15:53;00:17:18;00:15:53;00:00:42;00:00:42;Scheduled stop;0;00:00:07;00:00:07;00:18:00;00:18:00;00:16:20;00:16:20;00:18:00;00:18:00;00:16:35;00:16:35;−85;0;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:58:38;08:53:30;08:59:09;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:05:50;00:05:39;;;;;;;;;;−11;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:16:29;09:11:30;09:17:11;00:17:18;00:17:18;00:17:20;00:17:20;00:17:18;00:17:20;00:00:42;00:00:42;Scheduled stop;0;00:05:41;00:05:41;00:18:00;00:18:00;00:17:51;00:17:51;00:18:00;00:18:00;00:18:02;00:18:02;2;0;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:53:03;08:53:30;08:53:47;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:15;00:00:17;;;;;;;;;;2;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:10:57;09:11:30;09:11:43;00:17:18;00:17:18;00:17:10;00:17:10;00:17:18;00:17:10;00:00:42;00:00:46;Scheduled stop;0;00:00:09;00:00:13;00:18:00;00:18:00;00:17:54;00:17:54;00:18:00;00:18:00;00:17:56;00:17:56;−8;4;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;08:52:48;08:56:49;08:53:30;08:57:48;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:04:01;00:04:18;;;;;;;;;;17;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1047;1047;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;09:10:48;09:16:38;09:11:30;09:17:04;00:17:18;00:17:18;00:18:50;00:18:50;00:17:18;00:18:50;00:00:42;00:00:26;Scheduled stop;0;00:05:50;00:05:34;00:18:00;00:18:00;00:19:49;00:19:49;00:18:00;00:18:00;00:19:16;00:19:16;92;−16;0;0;0;0;0
