Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
6;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:35;08:11:30;08:12:11;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:47;00:00:41;;;;;;;;;;−6;0;0;0;0;0
6;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:28:50;08:29:30;08:29:30;00:17:18;00:17:18;00:16:39;00:16:39;00:17:18;00:16:39;00:00:42;00:00:40;Scheduled stop;0;00:00:02;00:00:00;00:18:00;00:18:00;00:17:15;00:17:15;00:18:00;00:18:00;00:17:19;00:17:19;−39;−2;0;0;0;0;0
7;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:18;08:11:30;08:11:54;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:30;00:00:24;;;;;;;;;;−6;0;0;0;0;0
7;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:51;08:29:30;08:30:33;00:17:18;00:17:18;00:17:57;00:17:57;00:17:18;00:17:57;00:00:42;00:00:42;Scheduled stop;0;00:01:03;00:01:03;00:18:00;00:18:00;00:18:33;00:18:33;00:18:00;00:18:00;00:18:39;00:18:39;39;0;0;0;0;0;0
8;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:53;08:11:30;08:11:30;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:05;00:00:00;;;;;;;;;;−5;0;0;0;0;0
8;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:00;08:29:30;08:29:32;00:17:18;00:17:18;00:17:30;00:17:30;00:17:18;00:17:30;00:00:42;00:00:32;Scheduled stop;0;00:00:12;00:00:02;00:18:00;00:18:00;00:18:07;00:18:07;00:18:00;00:18:00;00:18:02;00:18:02;12;−10;0;0;0;0;0
9;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:43;08:11:30;08:12:42;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:00:55;00:01:12;;;;;;;;;;17;0;0;0;0;0
9;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:36;08:29:30;08:30:04;00:17:18;00:17:18;00:16:54;00:16:54;00:17:18;00:16:54;00:00:42;00:00:28;Scheduled stop;0;00:00:48;00:00:34;00:18:00;00:18:00;00:17:53;00:17:53;00:18:00;00:18:00;00:17:22;00:17:22;−24;−14;0;0;0;0;0
10;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:03;08:11:30;08:11:43;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:15;00:00:13;;;;;;;;;;−2;0;0;0;0;0
10;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:05;08:29:30;08:29:44;00:17:18;00:17:18;00:17:22;00:17:22;00:17:18;00:17:22;00:00:42;00:00:39;Scheduled stop;0;00:00:17;00:00:14;00:18:00;00:18:00;00:18:02;00:18:02;00:18:00;00:18:00;00:18:01;00:18:01;4;−3;0;0;0;0;0
11;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:58;08:11:30;08:11:44;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:10;00:00:14;;;;;;;;;;4;0;0;0;0;0
11;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:09;08:29:30;08:29:46;00:17:18;00:17:18;00:17:25;00:17:25;00:17:18;00:17:25;00:00:42;00:00:37;Scheduled stop;0;00:00:21;00:00:16;00:18:00;00:18:00;00:18:11;00:18:11;00:18:00;00:18:00;00:18:02;00:18:02;7;−5;0;0;0;0;0
12;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:58;08:11:30;08:11:34;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:10;00:00:04;;;;;;;;;;−6;0;0;0;0;0
12;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:09;08:29:30;08:29:39;00:17:18;00:17:18;00:17:35;00:17:35;00:17:18;00:17:35;00:00:42;00:00:30;Scheduled stop;0;00:00:21;00:00:09;00:18:00;00:18:00;00:18:11;00:18:11;00:18:00;00:18:00;00:18:05;00:18:05;17;−12;0;0;0;0;0
13;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:01;08:11:30;08:11:47;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:13;00:00:17;;;;;;;;;;4;0;0;0;0;0
13;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:28:56;08:29:30;08:29:30;00:17:18;00:17:18;00:17:09;00:17:09;00:17:18;00:17:09;00:00:42;00:00:34;Scheduled stop;0;00:00:08;00:00:00;00:18:00;00:18:00;00:17:55;00:17:55;00:18:00;00:18:00;00:17:43;00:17:43;−9;−8;0;0;0;0;0
14;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:57;08:11:30;08:11:30;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;;;;;;;;;;−9;0;0;0;0;0
14;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:33;08:29:30;08:30:05;00:17:18;00:17:18;00:18:03;00:18:03;00:17:18;00:18:03;00:00:42;00:00:32;Scheduled stop;0;00:00:45;00:00:35;00:18:00;00:18:00;00:18:36;00:18:36;00:18:00;00:18:00;00:18:35;00:18:35;45;−10;0;0;0;0;0
15;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:40:23;08:11:30;08:41:05;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:29:35;00:29:35;;;;;;;;;;0;0;0;0;0;0
15;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:57:52;08:29:30;08:58:34;00:17:18;00:17:18;00:16:47;00:16:47;00:17:18;00:16:47;00:00:42;00:00:42;Scheduled stop;0;00:29:04;00:29:04;00:18:00;00:18:00;00:17:29;00:17:29;00:18:00;00:18:00;00:17:29;00:17:29;−31;0;0;0;0;0;0
16;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:31;08:11:30;08:12:12;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:43;00:00:42;;;;;;;;;;−1;0;0;0;0;0
16;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:28:57;08:29:30;08:29:30;00:17:18;00:17:18;00:16:45;00:16:45;00:17:18;00:16:45;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;00:18:00;00:18:00;00:17:26;00:17:26;00:18:00;00:18:00;00:17:18;00:17:18;−33;−9;0;0;0;0;0
17;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:06;08:11:30;08:11:53;;;;;;;00:00:42;00:00:47;Scheduled stop;0;00:00:18;00:00:23;;;;;;;;;;5;0;0;0;0;0
17;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:11;08:29:30;08:29:53;00:17:18;00:17:18;00:17:18;00:17:18;00:17:18;00:17:18;00:00:42;00:00:42;Scheduled stop;0;00:00:23;00:00:23;00:18:00;00:18:00;00:18:05;00:18:05;00:18:00;00:18:00;00:18:00;00:18:00;0;0;0;0;0;0;0
18;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:16:16;08:11:30;08:16:51;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:05:28;00:05:21;;;;;;;;;;−7;0;0;0;0;0
18;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:34:37;08:29:30;08:35:19;00:17:18;00:17:18;00:17:46;00:17:46;00:17:18;00:17:46;00:00:42;00:00:42;Scheduled stop;0;00:05:49;00:05:49;00:18:00;00:18:00;00:18:21;00:18:21;00:18:00;00:18:00;00:18:28;00:18:28;28;0;0;0;0;0;0
19;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:14:27;08:11:30;08:15:03;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:03:39;00:03:33;;;;;;;;;;−6;0;0;0;0;0
19;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:31:39;08:29:30;08:32:08;00:17:18;00:17:18;00:16:36;00:16:36;00:17:18;00:16:36;00:00:42;00:00:29;Scheduled stop;0;00:02:51;00:02:38;00:18:00;00:18:00;00:17:12;00:17:12;00:18:00;00:18:00;00:17:05;00:17:05;−42;−13;0;0;0;0;0
20;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:01;08:11:30;08:11:49;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:13;00:00:19;;;;;;;;;;6;0;0;0;0;0
20;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:07;08:29:30;08:29:35;00:17:18;00:17:18;00:17:18;00:17:18;00:17:18;00:17:18;00:00:42;00:00:28;Scheduled stop;0;00:00:19;00:00:05;00:18:00;00:18:00;00:18:06;00:18:06;00:18:00;00:18:00;00:17:46;00:17:46;0;−14;0;0;0;0;0
21;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:10;08:11:30;08:11:57;;;;;;;00:00:42;00:00:47;Scheduled stop;0;00:00:22;00:00:27;;;;;;;;;;5;0;0;0;0;0
21;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:28;08:29:30;08:30:09;00:17:18;00:17:18;00:17:31;00:17:31;00:17:18;00:17:31;00:00:42;00:00:41;Scheduled stop;0;00:00:40;00:00:39;00:18:00;00:18:00;00:18:18;00:18:18;00:18:00;00:18:00;00:18:12;00:18:12;13;−1;0;0;0;0;0
22;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:19;08:11:30;08:11:45;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:31;00:00:15;;;;;;;;;;−16;0;0;0;0;0
22;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:28:55;08:29:30;08:29:31;00:17:18;00:17:18;00:17:10;00:17:10;00:17:18;00:17:10;00:00:42;00:00:36;Scheduled stop;0;00:00:07;00:00:01;00:18:00;00:18:00;00:17:36;00:17:36;00:18:00;00:18:00;00:17:46;00:17:46;−8;−6;0;0;0;0;0
23;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:32;08:11:30;08:12:02;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:44;00:00:32;;;;;;;;;;−12;0;0;0;0;0
23;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:08;08:29:30;08:29:45;00:17:18;00:17:18;00:17:06;00:17:06;00:17:18;00:17:06;00:00:42;00:00:37;Scheduled stop;0;00:00:20;00:00:15;00:18:00;00:18:00;00:17:36;00:17:36;00:18:00;00:18:00;00:17:43;00:17:43;−12;−5;0;0;0;0;0
24;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:56;08:11:30;08:11:44;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:08;00:00:14;;;;;;;;;;6;0;0;0;0;0
24;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:30:01;08:29:30;08:30:35;00:17:18;00:17:18;00:18:17;00:18:17;00:17:18;00:18:17;00:00:42;00:00:34;Scheduled stop;0;00:01:13;00:01:05;00:18:00;00:18:00;00:19:05;00:19:05;00:18:00;00:18:00;00:18:51;00:18:51;59;−8;0;0;0;0;0
25;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:11:07;08:11:30;08:11:34;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:19;00:00:04;;;;;;;;;;−15;0;0;0;0;0
25;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:11;08:29:30;08:29:56;00:17:18;00:17:18;00:17:37;00:17:37;00:17:18;00:17:37;00:00:42;00:00:45;Scheduled stop;0;00:00:23;00:00:26;00:18:00;00:18:00;00:18:04;00:18:04;00:18:00;00:18:00;00:18:22;00:18:22;19;3;0;0;0;0;0
26;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:59;08:11:30;08:11:51;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:00:11;00:00:21;;;;;;;;;;10;0;0;0;0;0
26;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:28:58;08:29:30;08:29:30;00:17:18;00:17:18;00:17:07;00:17:07;00:17:18;00:17:07;00:00:42;00:00:32;Scheduled stop;0;00:00:10;00:00:00;00:18:00;00:18:00;00:17:59;00:17:59;00:18:00;00:18:00;00:17:39;00:17:39;−11;−10;0;0;0;0;0
27;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:58;08:11:30;08:11:41;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:10;00:00:11;;;;;;;;;;1;0;0;0;0;0
27;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:30:11;08:29:30;08:30:44;00:17:18;00:17:18;00:18:30;00:18:30;00:17:18;00:18:30;00:00:42;00:00:33;Scheduled stop;0;00:01:23;00:01:14;00:18:00;00:18:00;00:19:13;00:19:13;00:18:00;00:18:00;00:19:03;00:19:03;72;−9;0;0;0;0;0
28;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;08:10:48;08:10:48;08:11:30;08:11:30;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;;;;;;;;;;0;0;0;0;0;0
28;0;/Upp (Northbound)/Älvsjö - Solna (1000);1034;1034;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;08:28:48;08:29:41;08:29:30;08:30:23;00:17:18;00:17:18;00:18:11;00:18:11;00:17:18;00:18:11;00:00:42;00:00:42;Scheduled stop;0;00:00:53;00:00:53;00:18:00;00:18:00;00:18:53;00:18:53;00:18:00;00:18:00;00:18:53;00:18:53;53;0;0;0;0;0;0
