Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
29;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;06:05:37;05:57:30;06:06:35;;;;;;;00:00:42;00:00:58;Scheduled stop;0;00:08:49;00:09:05;;;;;;;;;;16;0;0;0;0;0
29;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:25:33;06:16:30;06:26:15;00:18:18;00:18:18;00:18:58;00:18:58;00:18:18;00:18:58;00:00:42;00:00:42;Scheduled stop;0;00:09:45;00:09:45;00:19:00;00:19:00;00:19:56;00:19:56;00:19:00;00:19:00;00:19:40;00:19:40;40;0;0;0;0;0;0
30;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:18;05:57:30;05:58:03;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:00:30;00:00:33;;;;;;;;;;3;0;0;0;0;0
30;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:17;06:16:30;06:16:49;00:18:18;00:18:18;00:18:14;00:18:14;00:18:18;00:18:14;00:00:42;00:00:32;Scheduled stop;0;00:00:29;00:00:19;00:19:00;00:19:00;00:18:59;00:18:59;00:19:00;00:19:00;00:18:46;00:18:46;−4;−10;0;0;0;0;0
31;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:28;05:57:30;05:58:19;;;;;;;00:00:42;00:00:51;Scheduled stop;0;00:00:40;00:00:49;;;;;;;;;;9;0;0;0;0;0
31;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:57;06:16:30;06:16:37;00:18:18;00:18:18;00:17:38;00:17:38;00:18:18;00:17:38;00:00:42;00:00:40;Scheduled stop;0;00:00:09;00:00:07;00:19:00;00:19:00;00:18:29;00:18:29;00:19:00;00:19:00;00:18:18;00:18:18;−40;−2;0;0;0;0;0
32;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:58:13;05:57:30;05:59:25;;;;;;;00:00:42;00:01:12;Scheduled stop;0;00:01:25;00:01:55;;;;;;;;;;30;0;0;0;0;0
32;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:37;06:16:30;06:17:19;00:18:18;00:18:18;00:17:12;00:17:12;00:18:18;00:17:12;00:00:42;00:00:42;Scheduled stop;0;00:00:49;00:00:49;00:19:00;00:19:00;00:18:24;00:18:24;00:19:00;00:19:00;00:17:54;00:17:54;−66;0;0;0;0;0;0
33;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;06:06:01;05:57:30;06:07:05;;;;;;;00:00:42;00:01:04;Scheduled stop;0;00:09:13;00:09:35;;;;;;;;;;22;0;0;0;0;0
33;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:26:52;06:16:30;06:27:32;00:18:18;00:18:18;00:19:47;00:19:47;00:18:18;00:19:47;00:00:42;00:00:40;Scheduled stop;0;00:11:04;00:11:02;00:19:00;00:19:00;00:20:51;00:20:51;00:19:00;00:19:00;00:20:27;00:20:27;89;−2;0;0;0;0;0
34;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:22;05:57:30;05:58:06;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:34;00:00:36;;;;;;;;;;2;0;0;0;0;0
34;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:51;06:16:30;06:16:30;00:18:18;00:18:18;00:17:45;00:17:45;00:18:18;00:17:45;00:00:42;00:00:39;Scheduled stop;0;00:00:03;00:00:00;00:19:00;00:19:00;00:18:29;00:18:29;00:19:00;00:19:00;00:18:24;00:18:24;−33;−3;0;0;0;0;0
35;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:27;05:57:30;05:58:06;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:39;00:00:36;;;;;;;;;;−3;0;0;0;0;0
35;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:17;06:16:30;06:16:46;00:18:18;00:18:18;00:18:11;00:18:11;00:18:18;00:18:11;00:00:42;00:00:29;Scheduled stop;0;00:00:29;00:00:16;00:19:00;00:19:00;00:18:50;00:18:50;00:19:00;00:19:00;00:18:40;00:18:40;−7;−13;0;0;0;0;0
36;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;06:26:01;05:57:30;06:27:09;;;;;;;00:00:42;00:01:08;Scheduled stop;0;00:29:13;00:29:39;;;;;;;;;;26;0;0;0;0;0
36;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:49:57;06:16:30;06:50:28;00:18:18;00:18:18;00:22:48;00:22:48;00:18:18;00:22:48;00:00:42;00:00:31;Scheduled stop;0;00:34:09;00:33:58;00:19:00;00:19:00;00:23:56;00:23:56;00:19:00;00:19:00;00:23:19;00:23:19;270;−11;0;0;0;0;0
37;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:39;05:57:30;05:58:28;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:51;00:00:58;;;;;;;;;;7;0;0;0;0;0
37;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:52;06:16:30;06:16:30;00:18:18;00:18:18;00:17:24;00:17:24;00:18:18;00:17:24;00:00:42;00:00:38;Scheduled stop;0;00:00:04;00:00:00;00:19:00;00:19:00;00:18:13;00:18:13;00:19:00;00:19:00;00:18:02;00:18:02;−54;−4;0;0;0;0;0
38;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:59:59;05:57:30;06:00:33;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:03:11;00:03:03;;;;;;;;;;−8;0;0;0;0;0
38;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:18:35;06:16:30;06:19:18;00:18:18;00:18:18;00:18:02;00:18:02;00:18:18;00:18:02;00:00:42;00:00:43;Scheduled stop;0;00:02:47;00:02:48;00:19:00;00:19:00;00:18:36;00:18:36;00:19:00;00:19:00;00:18:45;00:18:45;−16;1;0;0;0;0;0
39;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:58:23;05:57:30;05:58:52;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:01:35;00:01:22;;;;;;;;;;−13;0;0;0;0;0
39;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:53;06:16:30;06:16:35;00:18:18;00:18:18;00:17:01;00:17:01;00:18:18;00:17:01;00:00:42;00:00:42;Scheduled stop;0;00:00:05;00:00:05;00:19:00;00:19:00;00:17:30;00:17:30;00:19:00;00:19:00;00:17:43;00:17:43;−77;0;0;0;0;0;0
40;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:36;05:57:30;05:58:43;;;;;;;00:00:42;00:01:07;Scheduled stop;0;00:00:48;00:01:13;;;;;;;;;;25;0;0;0;0;0
40;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:53;06:16:30;06:16:35;00:18:18;00:18:18;00:17:10;00:17:10;00:18:18;00:17:10;00:00:42;00:00:42;Scheduled stop;0;00:00:05;00:00:05;00:19:00;00:19:00;00:18:17;00:18:17;00:19:00;00:19:00;00:17:52;00:17:52;−68;0;0;0;0;0;0
41;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:55;05:57:30;05:57:34;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:07;00:00:04;;;;;;;;;;−3;0;0;0;0;0
41;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:34;06:16:30;06:17:16;00:18:18;00:18:18;00:19:00;00:19:00;00:18:18;00:19:00;00:00:42;00:00:42;Scheduled stop;0;00:00:46;00:00:46;00:19:00;00:19:00;00:19:39;00:19:39;00:19:00;00:19:00;00:19:42;00:19:42;42;0;0;0;0;0;0
42;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:58:03;05:57:30;05:58:42;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:01:15;00:01:12;;;;;;;;;;−3;0;0;0;0;0
42;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:04;06:16:30;06:16:32;00:18:18;00:18:18;00:17:22;00:17:22;00:18:18;00:17:22;00:00:42;00:00:28;Scheduled stop;0;00:00:16;00:00:02;00:19:00;00:19:00;00:18:01;00:18:01;00:19:00;00:19:00;00:17:50;00:17:50;−56;−14;0;0;0;0;0
43;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:31;05:57:30;05:58:09;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:43;00:00:39;;;;;;;;;;−4;0;0;0;0;0
43;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:03;06:16:30;06:16:48;00:18:18;00:18:18;00:17:54;00:17:54;00:18:18;00:17:54;00:00:42;00:00:45;Scheduled stop;0;00:00:15;00:00:18;00:19:00;00:19:00;00:18:32;00:18:32;00:19:00;00:19:00;00:18:39;00:18:39;−24;3;0;0;0;0;0
44;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:58:28;05:57:30;05:59:21;;;;;;;00:00:42;00:00:53;Scheduled stop;0;00:01:40;00:01:51;;;;;;;;;;11;0;0;0;0;0
44;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:18:27;06:16:30;06:19:14;00:18:18;00:18:18;00:19:06;00:19:06;00:18:18;00:19:06;00:00:42;00:00:47;Scheduled stop;0;00:02:39;00:02:44;00:19:00;00:19:00;00:19:59;00:19:59;00:19:00;00:19:00;00:19:53;00:19:53;48;5;0;0;0;0;0
45;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:04;05:57:30;05:57:32;;;;;;;00:00:42;00:00:28;Scheduled stop;0;00:00:16;00:00:02;;;;;;;;;;−14;0;0;0;0;0
45;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:57;06:16:30;06:16:30;00:18:18;00:18:18;00:18:25;00:18:25;00:18:18;00:18:25;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;00:19:00;00:19:00;00:18:53;00:18:53;00:19:00;00:19:00;00:18:58;00:18:58;7;−9;0;0;0;0;0
46;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:19;05:57:30;05:57:55;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:31;00:00:25;;;;;;;;;;−6;0;0;0;0;0
46;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:48;06:16:30;06:16:30;00:18:18;00:18:18;00:17:53;00:17:53;00:18:18;00:17:53;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:29;00:18:29;00:19:00;00:19:00;00:18:35;00:18:35;−25;0;0;0;0;0;0
47;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:55;05:57:30;05:57:46;;;;;;;00:00:42;00:00:51;Scheduled stop;0;00:00:07;00:00:16;;;;;;;;;;9;0;0;0;0;0
47;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:57;06:16:30;06:16:31;00:18:18;00:18:18;00:18:11;00:18:11;00:18:18;00:18:11;00:00:42;00:00:34;Scheduled stop;0;00:00:09;00:00:01;00:19:00;00:19:00;00:19:02;00:19:02;00:19:00;00:19:00;00:18:45;00:18:45;−7;−8;0;0;0;0;0
48;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:17;05:57:30;05:57:50;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:29;00:00:20;;;;;;;;;;−9;0;0;0;0;0
48;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:55;06:16:30;06:16:40;00:18:18;00:18:18;00:18:05;00:18:05;00:18:18;00:18:05;00:00:42;00:00:45;Scheduled stop;0;00:00:07;00:00:10;00:19:00;00:19:00;00:18:38;00:18:38;00:19:00;00:19:00;00:18:50;00:18:50;−13;3;0;0;0;0;0
49;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:05;05:57:30;05:57:44;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:17;00:00:14;;;;;;;;;;−3;0;0;0;0;0
49;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:38;06:16:30;06:17:05;00:18:18;00:18:18;00:18:54;00:18:54;00:18:18;00:18:54;00:00:42;00:00:27;Scheduled stop;0;00:00:50;00:00:35;00:19:00;00:19:00;00:19:33;00:19:33;00:19:00;00:19:00;00:19:21;00:19:21;36;−15;0;0;0;0;0
50;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:32;05:57:30;05:58:00;;;;;;;00:00:42;00:00:28;Scheduled stop;0;00:00:44;00:00:30;;;;;;;;;;−14;0;0;0;0;0
50;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:54;06:16:30;06:16:30;00:18:18;00:18:18;00:17:54;00:17:54;00:18:18;00:17:54;00:00:42;00:00:36;Scheduled stop;0;00:00:06;00:00:00;00:19:00;00:19:00;00:18:22;00:18:22;00:19:00;00:19:00;00:18:30;00:18:30;−24;−6;0;0;0;0;0
51;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:43;05:57:30;05:58:40;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:00:55;00:01:10;;;;;;;;;;15;0;0;0;0;0
51;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:48;06:16:30;06:16:30;00:18:18;00:18:18;00:17:08;00:17:08;00:18:18;00:17:08;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:05;00:18:05;00:19:00;00:19:00;00:17:50;00:17:50;−70;0;0;0;0;0;0
52;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;06:00:21;05:57:30;06:00:48;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:03:33;00:03:18;;;;;;;;;;−15;0;0;0;0;0
52;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:17:46;06:16:30;06:18:27;00:18:18;00:18:18;00:16:58;00:16:58;00:18:18;00:16:58;00:00:42;00:00:41;Scheduled stop;0;00:01:58;00:01:57;00:19:00;00:19:00;00:17:25;00:17:25;00:19:00;00:19:00;00:17:39;00:17:39;−80;−1;0;0;0;0;0
53;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:54;05:57:30;05:57:32;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:06;00:00:02;;;;;;;;;;−4;0;0;0;0;0
53;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:48;06:16:30;06:16:30;00:18:18;00:18:18;00:18:16;00:18:16;00:18:18;00:18:16;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:54;00:18:54;00:19:00;00:19:00;00:18:58;00:18:58;−2;0;0;0;0;0;0
54;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:29;05:57:30;05:57:58;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:41;00:00:28;;;;;;;;;;−13;0;0;0;0;0
54;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:55;06:16:30;06:16:32;00:18:18;00:18:18;00:17:57;00:17:57;00:18:18;00:17:57;00:00:42;00:00:37;Scheduled stop;0;00:00:07;00:00:02;00:19:00;00:19:00;00:18:26;00:18:26;00:19:00;00:19:00;00:18:34;00:18:34;−21;−5;0;0;0;0;0
55;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:27;05:57:30;05:58:14;;;;;;;00:00:42;00:00:47;Scheduled stop;0;00:00:39;00:00:44;;;;;;;;;;5;0;0;0;0;0
55;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:03;06:16:30;06:16:45;00:18:18;00:18:18;00:17:49;00:17:49;00:18:18;00:17:49;00:00:42;00:00:42;Scheduled stop;0;00:00:15;00:00:15;00:19:00;00:19:00;00:18:36;00:18:36;00:19:00;00:19:00;00:18:31;00:18:31;−29;0;0;0;0;0;0
56;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:51;05:57:30;05:57:42;;;;;;;00:00:42;00:00:51;Scheduled stop;0;00:00:03;00:00:12;;;;;;;;;;9;0;0;0;0;0
56;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:31;06:16:30;06:16:58;00:18:18;00:18:18;00:18:49;00:18:49;00:18:18;00:18:49;00:00:42;00:00:27;Scheduled stop;0;00:00:43;00:00:28;00:19:00;00:19:00;00:19:40;00:19:40;00:19:00;00:19:00;00:19:16;00:19:16;31;−15;0;0;0;0;0
57;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:49;05:57:30;05:58:01;;;;;;;00:00:42;00:01:12;Scheduled stop;0;00:00:01;00:00:31;;;;;;;;;;30;0;0;0;0;0
