Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:44;05:57:30;05:58:25;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:56;00:00:55;;;;;;;;;;−1;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:21;06:16:30;06:17:03;00:18:18;00:18:18;00:17:56;00:17:56;00:18:18;00:17:56;00:00:42;00:00:42;Scheduled stop;0;00:00:33;00:00:33;00:19:00;00:19:00;00:18:37;00:18:37;00:19:00;00:19:00;00:18:38;00:18:38;−22;0;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:58:50;05:57:30;05:59:52;;;;;;;00:00:42;00:01:02;Scheduled stop;0;00:02:02;00:02:22;;;;;;;;;;20;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:17:01;06:16:30;06:17:43;00:18:18;00:18:18;00:17:09;00:17:09;00:18:18;00:17:09;00:00:42;00:00:42;Scheduled stop;0;00:01:13;00:01:13;00:19:00;00:19:00;00:18:11;00:18:11;00:19:00;00:19:00;00:17:51;00:17:51;−69;0;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:41;05:57:30;05:58:45;;;;;;;00:00:42;00:01:04;Scheduled stop;0;00:00:53;00:01:15;;;;;;;;;;22;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:18;06:16:30;06:16:53;00:18:18;00:18:18;00:17:33;00:17:33;00:18:18;00:17:33;00:00:42;00:00:35;Scheduled stop;0;00:00:30;00:00:23;00:19:00;00:19:00;00:18:37;00:18:37;00:19:00;00:19:00;00:18:08;00:18:08;−45;−7;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:41;05:57:30;05:58:12;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:53;00:00:42;;;;;;;;;;−11;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:56;06:16:30;06:16:42;00:18:18;00:18:18;00:17:44;00:17:44;00:18:18;00:17:44;00:00:42;00:00:46;Scheduled stop;0;00:00:08;00:00:12;00:19:00;00:19:00;00:18:15;00:18:15;00:19:00;00:19:00;00:18:30;00:18:30;−34;4;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:16;05:57:30;05:57:43;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:28;00:00:13;;;;;;;;;;−15;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:49;06:16:30;06:16:30;00:18:18;00:18:18;00:18:06;00:18:06;00:18:18;00:18:06;00:00:42;00:00:41;Scheduled stop;0;00:00:01;00:00:00;00:19:00;00:19:00;00:18:33;00:18:33;00:19:00;00:19:00;00:18:47;00:18:47;−12;−1;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:01;05:57:30;05:58:12;;;;;;;00:00:42;00:01:11;Scheduled stop;0;00:00:13;00:00:42;;;;;;;;;;29;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:48;06:16:30;06:16:30;00:18:18;00:18:18;00:17:36;00:17:36;00:18:18;00:17:36;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:47;00:18:47;00:19:00;00:19:00;00:18:18;00:18:18;−42;0;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:37;05:57:30;05:58:11;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:00:49;00:00:41;;;;;;;;;;−8;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:48;06:16:30;06:16:30;00:18:18;00:18:18;00:17:37;00:17:37;00:18:18;00:17:37;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:11;00:18:11;00:19:00;00:19:00;00:18:19;00:18:19;−41;0;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:22;05:57:30;05:58:19;;;;;;;00:00:42;00:00:57;Scheduled stop;0;00:00:34;00:00:49;;;;;;;;;;15;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:04;06:16:30;06:16:46;00:18:18;00:18:18;00:17:45;00:17:45;00:18:18;00:17:45;00:00:42;00:00:42;Scheduled stop;0;00:00:16;00:00:16;00:19:00;00:19:00;00:18:42;00:18:42;00:19:00;00:19:00;00:18:27;00:18:27;−33;0;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:14;05:57:30;05:57:45;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:26;00:00:15;;;;;;;;;;−11;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:16;06:16:30;06:16:45;00:18:18;00:18:18;00:18:31;00:18:31;00:18:18;00:18:31;00:00:42;00:00:29;Scheduled stop;0;00:00:28;00:00:15;00:19:00;00:19:00;00:19:02;00:19:02;00:19:00;00:19:00;00:19:00;00:19:00;13;−13;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:35;05:57:30;05:58:36;;;;;;;00:00:42;00:01:01;Scheduled stop;0;00:00:47;00:01:06;;;;;;;;;;19;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:17:46;06:16:30;06:18:28;00:18:18;00:18:18;00:19:10;00:19:10;00:18:18;00:19:10;00:00:42;00:00:42;Scheduled stop;0;00:01:58;00:01:58;00:19:00;00:19:00;00:20:11;00:20:11;00:19:00;00:19:00;00:19:52;00:19:52;52;0;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:59:19;05:57:30;06:00:01;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:02:31;00:02:31;;;;;;;;;;0;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:44;06:16:30;06:17:22;00:18:18;00:18:18;00:16:43;00:16:43;00:18:18;00:16:43;00:00:42;00:00:38;Scheduled stop;0;00:00:56;00:00:52;00:19:00;00:19:00;00:17:25;00:17:25;00:19:00;00:19:00;00:17:21;00:17:21;−95;−4;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:19;05:57:30;05:57:54;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:31;00:00:24;;;;;;;;;;−7;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:02;06:16:30;06:16:35;00:18:18;00:18:18;00:18:08;00:18:08;00:18:18;00:18:08;00:00:42;00:00:33;Scheduled stop;0;00:00:14;00:00:05;00:19:00;00:19:00;00:18:43;00:18:43;00:19:00;00:19:00;00:18:41;00:18:41;−10;−9;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:30;05:57:30;05:58:29;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:00:42;00:00:59;;;;;;;;;;17;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:15:48;06:16:30;06:16:30;00:18:18;00:18:18;00:17:19;00:17:19;00:18:18;00:17:19;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:18;00:18:18;00:19:00;00:19:00;00:18:01;00:18:01;−59;0;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:49;05:57:30;05:57:30;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:01;00:00:00;;;;;;;;;;−1;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:39;06:16:30;06:17:17;00:18:18;00:18:18;00:19:09;00:19:09;00:18:18;00:19:09;00:00:42;00:00:38;Scheduled stop;0;00:00:51;00:00:47;00:19:00;00:19:00;00:19:50;00:19:50;00:19:00;00:19:00;00:19:47;00:19:47;51;−4;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:49;05:57:30;05:57:30;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:01;00:00:00;;;;;;;;;;−1;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:10;06:16:30;06:16:47;00:18:18;00:18:18;00:18:40;00:18:40;00:18:18;00:18:40;00:00:42;00:00:37;Scheduled stop;0;00:00:22;00:00:17;00:19:00;00:19:00;00:19:21;00:19:21;00:19:00;00:19:00;00:19:17;00:19:17;22;−5;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:21;05:57:30;05:57:47;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:33;00:00:17;;;;;;;;;;−16;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:19;06:16:30;06:16:57;00:18:18;00:18:18;00:18:32;00:18:32;00:18:18;00:18:32;00:00:42;00:00:38;Scheduled stop;0;00:00:31;00:00:27;00:19:00;00:19:00;00:18:58;00:18:58;00:19:00;00:19:00;00:19:10;00:19:10;14;−4;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:56:48;05:57:30;05:57:30;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;;;;;;;;;;0;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:13;06:16:30;06:16:39;00:18:18;00:18:18;00:18:43;00:18:43;00:18:18;00:18:43;00:00:42;00:00:26;Scheduled stop;0;00:00:25;00:00:09;00:19:00;00:19:00;00:19:25;00:19:25;00:19:00;00:19:00;00:19:09;00:19:09;25;−16;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:12;05:57:30;05:57:55;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:24;00:00:25;;;;;;;;;;1;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:15:48;06:16:15;06:16:30;06:16:57;00:18:18;00:18:18;00:18:20;00:18:20;00:18:18;00:18:20;00:00:42;00:00:42;Scheduled stop;0;00:00:27;00:00:27;00:19:00;00:19:00;00:19:03;00:19:03;00:19:00;00:19:00;00:19:02;00:19:02;2;0;0;0;0;0;0
28;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2001;2001;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;05:56:48;05:57:14;05:57:30;05:57:46;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:26;00:00:16;;;;;;;;;;−10;0;0;0;0;0
