Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
6;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:33;06:52:30;06:53:01;;;;;;;00:00:42;00:00:28;Scheduled stop;0;00:00:45;00:00:31;;;;;;;;;;−14;0;0;0;0;0
6;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:23:44;07:11:30;07:24:19;00:18:18;00:18:18;00:30:43;00:30:43;00:18:18;00:30:43;00:00:42;00:00:35;Scheduled stop;0;00:12:56;00:12:49;00:19:00;00:19:00;00:31:11;00:31:11;00:19:00;00:19:00;00:31:18;00:31:18;745;−7;0;0;0;0;0
7;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:20;06:52:30;06:53:19;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:00:32;00:00:49;;;;;;;;;;17;0;0;0;0;0
7;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:18:57;07:11:30;07:19:34;00:18:18;00:18:18;00:25:38;00:25:38;00:18:18;00:25:38;00:00:42;00:00:37;Scheduled stop;0;00:08:09;00:08:04;00:19:00;00:19:00;00:26:37;00:26:37;00:19:00;00:19:00;00:26:15;00:26:15;440;−5;0;0;0;0;0
8;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:51:59;06:52:30;06:52:38;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:11;00:00:08;;;;;;;;;;−3;0;0;0;0;0
8;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:16:04;07:11:30;07:16:32;00:18:18;00:18:18;00:23:26;00:23:26;00:18:18;00:23:26;00:00:42;00:00:28;Scheduled stop;0;00:05:16;00:05:02;00:19:00;00:19:00;00:24:05;00:24:05;00:19:00;00:19:00;00:23:54;00:23:54;308;−14;0;0;0;0;0
9;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:43;06:52:30;06:53:31;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:55;00:01:01;;;;;;;;;;6;0;0;0;0;0
9;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:11:24;07:11:30;07:12:09;00:18:18;00:18:18;00:17:53;00:17:53;00:18:18;00:17:53;00:00:42;00:00:45;Scheduled stop;0;00:00:36;00:00:39;00:19:00;00:19:00;00:18:41;00:18:41;00:19:00;00:19:00;00:18:38;00:18:38;−25;3;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:51:59;06:52:30;06:52:36;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:11;00:00:06;;;;;;;;;;−5;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:14:30;07:11:30;07:15:17;00:18:18;00:18:18;00:21:54;00:21:54;00:18:18;00:21:54;00:00:42;00:00:47;Scheduled stop;0;00:03:42;00:03:47;00:19:00;00:19:00;00:22:31;00:22:31;00:19:00;00:19:00;00:22:41;00:22:41;216;5;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:59:35;06:52:30;07:00:06;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:07:47;00:07:36;;;;;;;;;;−11;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:20:13;07:11:30;07:20:40;00:18:18;00:18:18;00:20:07;00:20:07;00:18:18;00:20:07;00:00:42;00:00:27;Scheduled stop;0;00:09:25;00:09:10;00:19:00;00:19:00;00:20:38;00:20:38;00:19:00;00:19:00;00:20:34;00:20:34;109;−15;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:51:51;06:52:30;06:52:30;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:03;00:00:00;;;;;;;;;;−3;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:20:01;07:11:30;07:20:28;00:18:18;00:18:18;00:27:31;00:27:31;00:18:18;00:27:31;00:00:42;00:00:27;Scheduled stop;0;00:09:13;00:08:58;00:19:00;00:19:00;00:28:10;00:28:10;00:19:00;00:19:00;00:27:58;00:27:58;553;−15;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:55:51;06:52:30;06:56:50;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:04:03;00:04:20;;;;;;;;;;17;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:19:00;07:11:30;07:19:36;00:18:18;00:18:18;00:22:10;00:22:10;00:18:18;00:22:10;00:00:42;00:00:36;Scheduled stop;0;00:08:12;00:08:06;00:19:00;00:19:00;00:23:09;00:23:09;00:19:00;00:19:00;00:22:46;00:22:46;232;−6;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:59:52;06:52:30;07:00:19;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:08:04;00:07:49;;;;;;;;;;−15;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:20:26;07:11:30;07:20:54;00:18:18;00:18:18;00:20:07;00:20:07;00:18:18;00:20:07;00:00:42;00:00:28;Scheduled stop;0;00:09:38;00:09:24;00:19:00;00:19:00;00:20:34;00:20:34;00:19:00;00:19:00;00:20:35;00:20:35;109;−14;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:29;06:52:30;06:53:13;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:41;00:00:43;;;;;;;;;;2;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:14:48;07:11:30;07:15:18;00:18:18;00:18:18;00:21:35;00:21:35;00:18:18;00:21:35;00:00:42;00:00:30;Scheduled stop;0;00:04:00;00:03:48;00:19:00;00:19:00;00:22:19;00:22:19;00:19:00;00:19:00;00:22:05;00:22:05;197;−12;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;07:13:08;06:52:30;07:13:46;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:21:20;00:21:16;;;;;;;;;;−4;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:36:56;07:11:30;07:37:29;00:18:18;00:18:18;00:23:10;00:23:10;00:18:18;00:23:10;00:00:42;00:00:33;Scheduled stop;0;00:26:08;00:25:59;00:19:00;00:19:00;00:23:48;00:23:48;00:19:00;00:19:00;00:23:43;00:23:43;292;−9;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:20;06:52:30;06:53:04;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:32;00:00:34;;;;;;;;;;2;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:18:31;07:11:30;07:18:59;00:18:18;00:18:18;00:25:27;00:25:27;00:18:18;00:25:27;00:00:42;00:00:28;Scheduled stop;0;00:07:43;00:07:29;00:19:00;00:19:00;00:26:11;00:26:11;00:19:00;00:19:00;00:25:55;00:25:55;429;−14;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:58:46;06:52:30;06:59:24;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:06:58;00:06:54;;;;;;;;;;−4;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:27:39;07:11:30;07:28:21;00:18:18;00:18:18;00:28:15;00:28:15;00:18:18;00:28:15;00:00:42;00:00:42;Scheduled stop;0;00:16:51;00:16:51;00:19:00;00:19:00;00:28:53;00:28:53;00:19:00;00:19:00;00:28:57;00:28:57;597;0;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:51:50;06:52:30;06:52:31;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:02;00:00:01;;;;;;;;;;−1;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:27:53;07:11:30;07:28:35;00:18:18;00:18:18;00:35:22;00:35:22;00:18:18;00:35:22;00:00:42;00:00:42;Scheduled stop;0;00:17:05;00:17:05;00:19:00;00:19:00;00:36:03;00:36:03;00:19:00;00:19:00;00:36:04;00:36:04;1024;0;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:32;06:52:30;06:53:11;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:44;00:00:41;;;;;;;;;;−3;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:11:44;07:11:30;07:12:26;00:18:18;00:18:18;00:18:33;00:18:33;00:18:18;00:18:33;00:00:42;00:00:42;Scheduled stop;0;00:00:56;00:00:56;00:19:00;00:19:00;00:19:12;00:19:12;00:19:00;00:19:00;00:19:15;00:19:15;15;0;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:55:05;06:52:30;06:55:43;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:03:17;00:03:13;;;;;;;;;;−4;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:15:29;07:11:30;07:16:09;00:18:18;00:18:18;00:19:46;00:19:46;00:18:18;00:19:46;00:00:42;00:00:40;Scheduled stop;0;00:04:41;00:04:39;00:19:00;00:19:00;00:20:24;00:20:24;00:19:00;00:19:00;00:20:26;00:20:26;88;−2;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:11;06:52:30;06:52:56;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:00:23;00:00:26;;;;;;;;;;3;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:15:27;07:11:30;07:16:05;00:18:18;00:18:18;00:22:31;00:22:31;00:18:18;00:22:31;00:00:42;00:00:38;Scheduled stop;0;00:04:39;00:04:35;00:19:00;00:19:00;00:23:16;00:23:16;00:19:00;00:19:00;00:23:09;00:23:09;253;−4;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:44;06:52:30;06:53:15;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:56;00:00:45;;;;;;;;;;−11;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:16:06;07:11:30;07:16:48;00:18:18;00:18:18;00:22:51;00:22:51;00:18:18;00:22:51;00:00:42;00:00:42;Scheduled stop;0;00:05:18;00:05:18;00:19:00;00:19:00;00:23:22;00:23:22;00:19:00;00:19:00;00:23:33;00:23:33;273;0;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:18;06:52:30;06:52:50;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:30;00:00:20;;;;;;;;;;−10;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:15:23;07:11:30;07:16:05;00:18:18;00:18:18;00:22:33;00:22:33;00:18:18;00:22:33;00:00:42;00:00:42;Scheduled stop;0;00:04:35;00:04:35;00:19:00;00:19:00;00:23:05;00:23:05;00:19:00;00:19:00;00:23:15;00:23:15;255;0;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:51:56;06:52:30;06:52:45;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:08;00:00:15;;;;;;;;;;7;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:20:27;07:11:30;07:21:08;00:18:18;00:18:18;00:27:42;00:27:42;00:18:18;00:27:42;00:00:42;00:00:41;Scheduled stop;0;00:09:39;00:09:38;00:19:00;00:19:00;00:28:31;00:28:31;00:19:00;00:19:00;00:28:23;00:28:23;564;−1;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;07:18:51;06:52:30;07:19:24;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:27:03;00:26:54;;;;;;;;;;−9;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:38:52;07:11:30;07:39:25;00:18:18;00:18:18;00:19:28;00:19:28;00:18:18;00:19:28;00:00:42;00:00:33;Scheduled stop;0;00:28:04;00:27:55;00:19:00;00:19:00;00:20:01;00:20:01;00:19:00;00:19:00;00:20:01;00:20:01;70;−9;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:22;06:52:30;06:52:57;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:34;00:00:27;;;;;;;;;;−7;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:10:48;07:23:06;07:11:30;07:23:52;00:18:18;00:18:18;00:30:09;00:30:09;00:18:18;00:30:09;00:00:42;00:00:46;Scheduled stop;0;00:12:18;00:12:22;00:19:00;00:19:00;00:30:44;00:30:44;00:19:00;00:19:00;00:30:55;00:30:55;711;4;0;0;0;0;0
28;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:51:48;06:52:13;06:52:30;06:52:48;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:25;00:00:18;;;;;;;;;;−7;0;0;0;0;0
