Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
10;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:31;07:37:00;07:37:13;00:17:18;00:17:18;00:17:12;00:17:12;00:17:18;00:17:12;00:00:42;00:00:42;Scheduled stop;0;00:00:13;00:00:13;00:18:00;00:18:00;00:17:54;00:17:54;00:18:00;00:18:00;00:17:54;00:17:54;−6;0;0;0;0;0;0
11;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:19:12;07:19:00;07:19:51;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:54;00:00:51;;;;;;;;;;−3;0;0;0;0;0
11;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:35;07:37:00;07:37:13;00:17:18;00:17:18;00:16:44;00:16:44;00:17:18;00:16:44;00:00:42;00:00:38;Scheduled stop;0;00:00:17;00:00:13;00:18:00;00:18:00;00:17:23;00:17:23;00:18:00;00:18:00;00:17:22;00:17:22;−34;−4;0;0;0;0;0
12;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:47:34;07:19:00;07:48:29;;;;;;;00:00:42;00:00:55;Scheduled stop;0;00:29:16;00:29:29;;;;;;;;;;13;0;0;0;0;0
12;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;08:05:00;07:37:00;08:05:35;00:17:18;00:17:18;00:16:31;00:16:31;00:17:18;00:16:31;00:00:42;00:00:35;Scheduled stop;0;00:28:42;00:28:35;00:18:00;00:18:00;00:17:26;00:17:26;00:18:00;00:18:00;00:17:06;00:17:06;−47;−7;0;0;0;0;0
13;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:42;07:19:00;07:19:18;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:24;00:00:18;;;;;;;;;;−6;0;0;0;0;0
13;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:47;07:37:00;07:37:32;00:17:18;00:17:18;00:17:29;00:17:29;00:17:18;00:17:29;00:00:42;00:00:45;Scheduled stop;0;00:00:29;00:00:32;00:18:00;00:18:00;00:18:05;00:18:05;00:18:00;00:18:00;00:18:14;00:18:14;11;3;0;0;0;0;0
14;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:21;07:19:00;07:19:20;;;;;;;00:00:42;00:00:59;Scheduled stop;0;00:00:03;00:00:20;;;;;;;;;;17;0;0;0;0;0
14;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:37:31;07:37:00;07:38:05;00:17:18;00:17:18;00:18:11;00:18:11;00:17:18;00:18:11;00:00:42;00:00:34;Scheduled stop;0;00:01:13;00:01:05;00:18:00;00:18:00;00:19:10;00:19:10;00:18:00;00:18:00;00:18:45;00:18:45;53;−8;0;0;0;0;0
15;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:38;07:19:00;07:19:21;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:20;00:00:21;;;;;;;;;;1;0;0;0;0;0
15;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:41;07:37:00;07:37:08;00:17:18;00:17:18;00:17:20;00:17:20;00:17:18;00:17:20;00:00:42;00:00:27;Scheduled stop;0;00:00:23;00:00:08;00:18:00;00:18:00;00:18:03;00:18:03;00:18:00;00:18:00;00:17:47;00:17:47;2;−15;0;0;0;0;0
16;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:19:11;07:19:00;07:19:56;;;;;;;00:00:42;00:00:45;Scheduled stop;0;00:00:53;00:00:56;;;;;;;;;;3;0;0;0;0;0
16;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:29;07:37:00;07:37:00;00:17:18;00:17:18;00:16:33;00:16:33;00:17:18;00:16:33;00:00:42;00:00:31;Scheduled stop;0;00:00:11;00:00:00;00:18:00;00:18:00;00:17:18;00:17:18;00:18:00;00:18:00;00:17:04;00:17:04;−45;−11;0;0;0;0;0
17;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:19:13;07:19:00;07:19:50;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:55;00:00:50;;;;;;;;;;−5;0;0;0;0;0
17;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:37:18;07:37:00;07:38:00;00:17:18;00:17:18;00:17:28;00:17:28;00:17:18;00:17:28;00:00:42;00:00:42;Scheduled stop;0;00:01:00;00:01:00;00:18:00;00:18:00;00:18:05;00:18:05;00:18:00;00:18:00;00:18:10;00:18:10;10;0;0;0;0;0;0
18;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:28;07:19:00;07:19:17;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:10;00:00:17;;;;;;;;;;7;0;0;0;0;0
18;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:26;07:37:00;07:37:08;00:17:18;00:17:18;00:17:09;00:17:09;00:17:18;00:17:09;00:00:42;00:00:42;Scheduled stop;0;00:00:08;00:00:08;00:18:00;00:18:00;00:17:58;00:17:58;00:18:00;00:18:00;00:17:51;00:17:51;−9;0;0;0;0;0;0
19;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:19:43;07:19:00;07:20:23;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:01:25;00:01:23;;;;;;;;;;−2;0;0;0;0;0
19;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:17;07:37:00;07:37:00;00:17:18;00:17:18;00:15:54;00:15:54;00:17:18;00:15:54;00:00:42;00:00:43;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:16:34;00:16:34;00:18:00;00:18:00;00:16:37;00:16:37;−83;0;0;0;0;0;0
20;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:20:42;07:19:00;07:21:24;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:02:24;00:02:24;;;;;;;;;;0;0;0;0;0;0
20;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:41;07:37:00;07:37:21;00:17:18;00:17:18;00:15:17;00:15:17;00:17:18;00:15:17;00:00:42;00:00:40;Scheduled stop;0;00:00:23;00:00:21;00:18:00;00:18:00;00:15:59;00:15:59;00:18:00;00:18:00;00:15:57;00:15:57;−121;−2;0;0;0;0;0
21;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:41;07:19:00;07:19:52;;;;;;;00:00:42;00:01:11;Scheduled stop;0;00:00:23;00:00:52;;;;;;;;;;29;0;0;0;0;0
21;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:18;07:37:00;07:37:00;00:17:18;00:17:18;00:16:26;00:16:26;00:17:18;00:16:26;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:18:00;00:18:00;00:17:37;00:17:37;00:18:00;00:18:00;00:17:08;00:17:08;−52;0;0;0;0;0;0
22;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:48;07:19:00;07:19:28;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:30;00:00:28;;;;;;;;;;−2;0;0;0;0;0
22;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:23;07:37:00;07:37:05;00:17:18;00:17:18;00:16:55;00:16:55;00:17:18;00:16:55;00:00:42;00:00:42;Scheduled stop;0;00:00:05;00:00:05;00:18:00;00:18:00;00:17:35;00:17:35;00:18:00;00:18:00;00:17:37;00:17:37;−23;0;0;0;0;0;0
23;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:19:31;07:19:00;07:20:02;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:01:13;00:01:02;;;;;;;;;;−11;0;0;0;0;0
23;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:37:39;07:37:00;07:38:07;00:17:18;00:17:18;00:17:37;00:17:37;00:17:18;00:17:37;00:00:42;00:00:28;Scheduled stop;0;00:01:21;00:01:07;00:18:00;00:18:00;00:18:08;00:18:08;00:18:00;00:18:00;00:18:05;00:18:05;19;−14;0;0;0;0;0
24;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:19:00;07:19:00;07:19:30;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:42;00:00:30;;;;;;;;;;−12;0;0;0;0;0
24;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:37;07:37:00;07:37:19;00:17:18;00:17:18;00:17:07;00:17:07;00:17:18;00:17:07;00:00:42;00:00:42;Scheduled stop;0;00:00:19;00:00:19;00:18:00;00:18:00;00:17:37;00:17:37;00:18:00;00:18:00;00:17:49;00:17:49;−11;0;0;0;0;0;0
25;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:33:13;07:19:00;07:33:47;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:14:55;00:14:47;;;;;;;;;;−8;0;0;0;0;0
25;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:50:33;07:37:00;07:51:15;00:17:18;00:17:18;00:16:46;00:16:46;00:17:18;00:16:46;00:00:42;00:00:42;Scheduled stop;0;00:14:15;00:14:15;00:18:00;00:18:00;00:17:20;00:17:20;00:18:00;00:18:00;00:17:28;00:17:28;−32;0;0;0;0;0;0
26;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:36;07:19:00;07:19:24;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:18;00:00:24;;;;;;;;;;6;0;0;0;0;0
26;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:37:08;07:37:00;07:37:43;00:17:18;00:17:18;00:17:44;00:17:44;00:17:18;00:17:44;00:00:42;00:00:35;Scheduled stop;0;00:00:50;00:00:43;00:18:00;00:18:00;00:18:32;00:18:32;00:18:00;00:18:00;00:18:19;00:18:19;26;−7;0;0;0;0;0
27;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:39;07:19:00;07:19:14;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:21;00:00:14;;;;;;;;;;−7;0;0;0;0;0
27;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:37:15;07:37:00;07:37:41;00:17:18;00:17:18;00:18:01;00:18:01;00:17:18;00:18:01;00:00:42;00:00:26;Scheduled stop;0;00:00:57;00:00:41;00:18:00;00:18:00;00:18:36;00:18:36;00:18:00;00:18:00;00:18:27;00:18:27;43;−16;0;0;0;0;0
28;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;1;Äs;Älvsjö;401a;[Sta]-[410a/1]-[3]-[Åbe]-[401/U2S] (2);Äs U-3;Äs U-3;0;07:18:18;07:18:36;07:19:00;07:19:41;;;;;;;00:00:42;00:01:05;Scheduled stop;0;00:00:18;00:00:41;;;;;;;;;;23;0;0;0;0;0
28;0;/Upp (Northbound)/Älvsjö - Solna (1000);1020;1020;S;;PX600216;X60,X60;7;So;Solna;401b;[TmÖ]-[433/U2]-[3]-[TmÖ]-[433/U2] (2);So B U2-3;So B U2-3;0;07:36:18;07:36:53;07:37:00;07:37:30;00:17:18;00:17:18;00:17:12;00:17:12;00:17:18;00:17:12;00:00:42;00:00:37;Scheduled stop;0;00:00:35;00:00:30;00:18:00;00:18:00;00:18:17;00:18:17;00:18:00;00:18:00;00:17:49;00:17:49;−6;−5;0;0;0;0;0
