Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:12:48;07:13:00;07:18:21;;;;;;;00:00:42;00:05:33;Scheduled stop;0;00:00:30;00:05:21;;;;;;;;;;291;0;0;0;0;0
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:50:03;07:31:00;07:50:35;00:17:18;00:17:18;00:31:42;00:31:42;00:17:18;00:31:42;00:00:42;00:00:32;Scheduled stop;0;00:19:45;00:19:35;00:18:00;00:18:00;00:37:15;00:37:15;00:18:00;00:18:00;00:32:14;00:32:14;864;−10;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:18:18;07:13:00;07:22:06;;;;;;;00:00:42;00:03:48;Scheduled stop;0;00:06:00;00:09:06;;;;;;;;;;186;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:55:39;07:31:00;07:56:21;00:17:18;00:17:18;00:33:33;00:33:33;00:17:18;00:33:33;00:00:42;00:00:42;Scheduled stop;0;00:25:21;00:25:21;00:18:00;00:18:00;00:37:21;00:37:21;00:18:00;00:18:00;00:34:15;00:34:15;975;0;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:29:59;07:13:00;07:33:34;;;;;;;00:00:42;00:03:35;Scheduled stop;0;00:17:41;00:20:34;;;;;;;;;;173;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;08:01:33;07:31:00;08:02:16;00:17:18;00:17:18;00:27:59;00:27:59;00:17:18;00:27:59;00:00:42;00:00:43;Scheduled stop;0;00:31:15;00:31:16;00:18:00;00:18:00;00:31:34;00:31:34;00:18:00;00:18:00;00:28:42;00:28:42;641;1;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:33;07:13:00;07:20:26;;;;;;;00:00:42;00:03:53;Scheduled stop;0;00:04:15;00:07:26;;;;;;;;;;191;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:50:10;07:31:00;07:50:50;00:17:18;00:17:18;00:29:44;00:29:44;00:17:18;00:29:44;00:00:42;00:00:40;Scheduled stop;0;00:19:52;00:19:50;00:18:00;00:18:00;00:33:37;00:33:37;00:18:00;00:18:00;00:30:24;00:30:24;746;−2;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:15:27;07:13:00;07:20:38;;;;;;;00:00:42;00:05:11;Scheduled stop;0;00:03:09;00:07:38;;;;;;;;;;269;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:51:30;07:31:00;07:52:07;00:17:18;00:17:18;00:30:52;00:30:52;00:17:18;00:30:52;00:00:42;00:00:37;Scheduled stop;0;00:21:12;00:21:07;00:18:00;00:18:00;00:36:03;00:36:03;00:18:00;00:18:00;00:31:29;00:31:29;814;−5;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:14:18;07:13:00;07:17:55;;;;;;;00:00:42;00:03:37;Scheduled stop;0;00:02:00;00:04:55;;;;;;;;;;175;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:51:55;07:31:00;07:52:22;00:17:18;00:17:18;00:34:00;00:34:00;00:17:18;00:34:00;00:00:42;00:00:27;Scheduled stop;0;00:21:37;00:21:22;00:18:00;00:18:00;00:37:37;00:37:37;00:18:00;00:18:00;00:34:27;00:34:27;1002;−15;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:01;07:13:00;07:19:43;;;;;;;00:00:42;00:03:42;Scheduled stop;0;00:03:43;00:06:43;;;;;;;;;;180;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:52:04;07:31:00;07:52:31;00:17:18;00:17:18;00:32:21;00:32:21;00:17:18;00:32:21;00:00:42;00:00:27;Scheduled stop;0;00:21:46;00:21:31;00:18:00;00:18:00;00:36:03;00:36:03;00:18:00;00:18:00;00:32:48;00:32:48;903;−15;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:13:42;07:13:00;07:18:52;;;;;;;00:00:42;00:05:10;Scheduled stop;0;00:01:24;00:05:52;;;;;;;;;;268;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:50:54;07:31:00;07:51:20;00:17:18;00:17:18;00:32:02;00:32:02;00:17:18;00:32:02;00:00:42;00:00:26;Scheduled stop;0;00:20:36;00:20:20;00:18:00;00:18:00;00:37:12;00:37:12;00:18:00;00:18:00;00:32:28;00:32:28;884;−16;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:15:25;07:13:00;07:18:39;;;;;;;00:00:42;00:03:14;Scheduled stop;0;00:03:07;00:05:39;;;;;;;;;;152;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:49:00;07:31:00;07:49:31;00:17:18;00:17:18;00:30:21;00:30:21;00:17:18;00:30:21;00:00:42;00:00:31;Scheduled stop;0;00:18:42;00:18:31;00:18:00;00:18:00;00:33:35;00:33:35;00:18:00;00:18:00;00:30:52;00:30:52;783;−11;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:30:44;07:13:00;07:34:18;;;;;;;00:00:42;00:03:34;Scheduled stop;0;00:18:26;00:21:18;;;;;;;;;;172;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;08:02:49;07:31:00;08:03:26;00:17:18;00:17:18;00:28:31;00:28:31;00:17:18;00:28:31;00:00:42;00:00:37;Scheduled stop;0;00:32:31;00:32:26;00:18:00;00:18:00;00:32:05;00:32:05;00:18:00;00:18:00;00:29:08;00:29:08;673;−5;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:12:18;07:13:00;07:18:31;;;;;;;00:00:42;00:06:13;Scheduled stop;0;00:00:00;00:05:31;;;;;;;;;;331;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:53:43;07:31:00;07:54:25;00:17:18;00:17:18;00:35:12;00:35:12;00:17:18;00:35:12;00:00:42;00:00:42;Scheduled stop;0;00:23:25;00:23:25;00:18:00;00:18:00;00:41:25;00:41:25;00:18:00;00:18:00;00:35:54;00:35:54;1074;0;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:17:20;07:13:00;07:21:15;;;;;;;00:00:42;00:03:55;Scheduled stop;0;00:05:02;00:08:15;;;;;;;;;;193;0;0;0;0;0
12;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:52:07;07:31:00;07:52:45;00:17:18;00:17:18;00:30:52;00:30:52;00:17:18;00:30:52;00:00:42;00:00:38;Scheduled stop;0;00:21:49;00:21:45;00:18:00;00:18:00;00:34:47;00:34:47;00:18:00;00:18:00;00:31:30;00:31:30;814;−4;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:17;07:13:00;07:21:59;;;;;;;00:00:42;00:05:42;Scheduled stop;0;00:03:59;00:08:59;;;;;;;;;;300;0;0;0;0;0
13;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:54:13;07:31:00;07:54:55;00:17:18;00:17:18;00:32:14;00:32:14;00:17:18;00:32:14;00:00:42;00:00:42;Scheduled stop;0;00:23:55;00:23:55;00:18:00;00:18:00;00:37:56;00:37:56;00:18:00;00:18:00;00:32:56;00:32:56;896;0;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:15:12;07:13:00;07:18:49;;;;;;;00:00:42;00:03:37;Scheduled stop;0;00:02:54;00:05:49;;;;;;;;;;175;0;0;0;0;0
14;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:48:15;07:31:00;07:48:50;00:17:18;00:17:18;00:29:26;00:29:26;00:17:18;00:29:26;00:00:42;00:00:35;Scheduled stop;0;00:17:57;00:17:50;00:18:00;00:18:00;00:33:03;00:33:03;00:18:00;00:18:00;00:30:01;00:30:01;728;−7;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:18:42;07:13:00;07:22:41;;;;;;;00:00:42;00:03:59;Scheduled stop;0;00:06:24;00:09:41;;;;;;;;;;197;0;0;0;0;0
15;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:52:42;07:31:00;07:53:14;00:17:18;00:17:18;00:30:01;00:30:01;00:17:18;00:30:01;00:00:42;00:00:32;Scheduled stop;0;00:22:24;00:22:14;00:18:00;00:18:00;00:34:00;00:34:00;00:18:00;00:18:00;00:30:33;00:30:33;763;−10;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:19:20;07:13:00;07:22:59;;;;;;;00:00:42;00:03:39;Scheduled stop;0;00:07:02;00:09:59;;;;;;;;;;177;0;0;0;0;0
16;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:57:34;07:31:00;07:58:04;00:17:18;00:17:18;00:34:35;00:34:35;00:17:18;00:34:35;00:00:42;00:00:30;Scheduled stop;0;00:27:16;00:27:04;00:18:00;00:18:00;00:38:14;00:38:14;00:18:00;00:18:00;00:35:05;00:35:05;1037;−12;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:45;07:13:00;07:20:49;;;;;;;00:00:42;00:04:04;Scheduled stop;0;00:04:27;00:07:49;;;;;;;;;;202;0;0;0;0;0
17;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:52:55;07:31:00;07:53:42;00:17:18;00:17:18;00:32:06;00:32:06;00:17:18;00:32:06;00:00:42;00:00:47;Scheduled stop;0;00:22:37;00:22:42;00:18:00;00:18:00;00:36:10;00:36:10;00:18:00;00:18:00;00:32:53;00:32:53;888;5;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:19:51;07:13:00;07:23:42;;;;;;;00:00:42;00:03:51;Scheduled stop;0;00:07:33;00:10:42;;;;;;;;;;189;0;0;0;0;0
18;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:53:30;07:31:00;07:54:17;00:17:18;00:17:18;00:29:48;00:29:48;00:17:18;00:29:48;00:00:42;00:00:47;Scheduled stop;0;00:23:12;00:23:17;00:18:00;00:18:00;00:33:39;00:33:39;00:18:00;00:18:00;00:30:35;00:30:35;750;5;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:17:52;07:13:00;07:21:33;;;;;;;00:00:42;00:03:41;Scheduled stop;0;00:05:34;00:08:33;;;;;;;;;;179;0;0;0;0;0
19;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:53:08;07:31:00;07:53:47;00:17:18;00:17:18;00:31:35;00:31:35;00:17:18;00:31:35;00:00:42;00:00:39;Scheduled stop;0;00:22:50;00:22:47;00:18:00;00:18:00;00:35:16;00:35:16;00:18:00;00:18:00;00:32:14;00:32:14;857;−3;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:43;07:13:00;07:20:40;;;;;;;00:00:42;00:03:57;Scheduled stop;0;00:04:25;00:07:40;;;;;;;;;;195;0;0;0;0;0
20;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:51:48;07:31:00;07:52:30;00:17:18;00:17:18;00:31:08;00:31:08;00:17:18;00:31:08;00:00:42;00:00:42;Scheduled stop;0;00:21:30;00:21:30;00:18:00;00:18:00;00:35:05;00:35:05;00:18:00;00:18:00;00:31:50;00:31:50;830;0;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:14:00;07:13:00;07:21:25;;;;;;;00:00:42;00:07:25;Scheduled stop;0;00:01:42;00:08:25;;;;;;;;;;403;0;0;0;0;0
21;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:50:05;07:31:00;07:50:37;00:17:18;00:17:18;00:28:40;00:28:40;00:17:18;00:28:40;00:00:42;00:00:32;Scheduled stop;0;00:19:47;00:19:37;00:18:00;00:18:00;00:36:05;00:36:05;00:18:00;00:18:00;00:29:12;00:29:12;682;−10;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:17:30;07:13:00;07:21:20;;;;;;;00:00:42;00:03:50;Scheduled stop;0;00:05:12;00:08:20;;;;;;;;;;188;0;0;0;0;0
22;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:51:19;07:31:00;07:52:01;00:17:18;00:17:18;00:29:59;00:29:59;00:17:18;00:29:59;00:00:42;00:00:42;Scheduled stop;0;00:21:01;00:21:01;00:18:00;00:18:00;00:33:49;00:33:49;00:18:00;00:18:00;00:30:41;00:30:41;761;0;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:41;07:13:00;07:18:14;;;;;;;00:00:42;00:01:33;Scheduled stop;0;00:04:23;00:05:14;;;;;;;;;;51;0;0;0;0;0
23;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:46:50;07:31:00;07:47:23;00:17:18;00:17:18;00:28:36;00:28:36;00:17:18;00:28:36;00:00:42;00:00:33;Scheduled stop;0;00:16:32;00:16:23;00:18:00;00:18:00;00:30:09;00:30:09;00:18:00;00:18:00;00:29:09;00:29:09;678;−9;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:18:24;07:13:00;07:21:46;;;;;;;00:00:42;00:03:22;Scheduled stop;0;00:06:06;00:08:46;;;;;;;;;;160;0;0;0;0;0
24;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:50:40;07:31:00;07:51:11;00:17:18;00:17:18;00:28:54;00:28:54;00:17:18;00:28:54;00:00:42;00:00:31;Scheduled stop;0;00:20:22;00:20:11;00:18:00;00:18:00;00:32:16;00:32:16;00:18:00;00:18:00;00:29:25;00:29:25;696;−11;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:16:26;07:13:00;07:19:50;;;;;;;00:00:42;00:03:24;Scheduled stop;0;00:04:08;00:06:50;;;;;;;;;;162;0;0;0;0;0
25;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:50:19;07:31:00;07:51:01;00:17:18;00:17:18;00:30:29;00:30:29;00:17:18;00:30:29;00:00:42;00:00:42;Scheduled stop;0;00:20:01;00:20:01;00:18:00;00:18:00;00:33:53;00:33:53;00:18:00;00:18:00;00:31:11;00:31:11;791;0;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:13:04;07:13:00;07:13:44;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:46;00:00:44;;;;;;;;;;−2;0;0;0;0;0
26;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:49:47;07:31:00;07:50:34;00:17:18;00:17:18;00:36:03;00:36:03;00:17:18;00:36:03;00:00:42;00:00:47;Scheduled stop;0;00:19:29;00:19:34;00:18:00;00:18:00;00:36:43;00:36:43;00:18:00;00:18:00;00:36:50;00:36:50;1125;5;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:17:09;07:13:00;07:21:16;;;;;;;00:00:42;00:04:07;Scheduled stop;0;00:04:51;00:08:16;;;;;;;;;;205;0;0;0;0;0
27;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:51:00;07:31:00;07:51:35;00:17:18;00:17:18;00:29:44;00:29:44;00:17:18;00:29:44;00:00:42;00:00:35;Scheduled stop;0;00:20:42;00:20:35;00:18:00;00:18:00;00:33:51;00:33:51;00:18:00;00:18:00;00:30:19;00:30:19;746;−7;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:15:49;07:13:00;07:18:50;;;;;;;00:00:42;00:03:01;Scheduled stop;0;00:03:31;00:05:50;;;;;;;;;;139;0;0;0;0;0
28;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:49:58;07:31:00;07:50:33;00:17:18;00:17:18;00:31:08;00:31:08;00:17:18;00:31:08;00:00:42;00:00:35;Scheduled stop;0;00:19:40;00:19:33;00:18:00;00:18:00;00:34:09;00:34:09;00:18:00;00:18:00;00:31:43;00:31:43;830;−7;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:12:18;07:13:11;07:13:00;07:13:37;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:53;00:00:37;;;;;;;;;;−16;0;0;0;0;0
29;0;/Ner (Southbound)/Solna - Älvsjö (1001);1037;1037;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;07:30:18;07:48:52;07:31:00;07:49:39;00:17:18;00:17:18;00:35:15;00:35:15;00:17:18;00:35:15;00:00:42;00:00:47;Scheduled stop;0;00:18:34;00:18:39;00:18:00;00:18:00;00:35:41;00:35:41;00:18:00;00:18:00;00:36:02;00:36:02;1077;5;0;0;0;0;0
