Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
6;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:27;06:32:30;06:33:06;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:39;00:00:36;;;;;;;;;;−3;0;0;0;0;0
6;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:06:33;06:51:30;07:07:15;00:18:18;00:18:18;00:33:27;00:33:27;00:18:18;00:33:27;00:00:42;00:00:42;Scheduled stop;0;00:15:45;00:15:45;00:19:00;00:19:00;00:34:06;00:34:06;00:19:00;00:19:00;00:34:09;00:34:09;909;0;0;0;0;0;0
7;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:16;06:32:30;06:32:53;;;;;;;00:00:42;00:00:37;Scheduled stop;0;00:00:28;00:00:23;;;;;;;;;;−5;0;0;0;0;0
7;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:05:47;06:51:30;07:06:21;00:18:18;00:18:18;00:32:54;00:32:54;00:18:18;00:32:54;00:00:42;00:00:34;Scheduled stop;0;00:14:59;00:14:51;00:19:00;00:19:00;00:33:31;00:33:31;00:19:00;00:19:00;00:33:28;00:33:28;876;−8;0;0;0;0;0
8;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:35;06:32:30;06:33:25;;;;;;;00:00:42;00:00:50;Scheduled stop;0;00:00:47;00:00:55;;;;;;;;;;8;0;0;0;0;0
8;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:05:59;06:51:30;07:06:41;00:18:18;00:18:18;00:32:34;00:32:34;00:18:18;00:32:34;00:00:42;00:00:42;Scheduled stop;0;00:15:11;00:15:11;00:19:00;00:19:00;00:33:24;00:33:24;00:19:00;00:19:00;00:33:16;00:33:16;856;0;0;0;0;0;0
9;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:24;06:32:30;06:33:03;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:36;00:00:33;;;;;;;;;;−3;0;0;0;0;0
9;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:07:56;06:51:30;07:08:34;00:18:18;00:18:18;00:34:53;00:34:53;00:18:18;00:34:53;00:00:42;00:00:38;Scheduled stop;0;00:17:08;00:17:04;00:19:00;00:19:00;00:35:32;00:35:32;00:19:00;00:19:00;00:35:31;00:35:31;995;−4;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:22;06:32:30;06:33:16;;;;;;;00:00:42;00:00:54;Scheduled stop;0;00:00:34;00:00:46;;;;;;;;;;12;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;06:50:48;06:51:30;06:51:33;00:18:18;00:18:18;00:17:32;00:17:32;00:18:18;00:17:32;00:00:42;00:00:45;Scheduled stop;0;00:00:00;00:00:03;00:19:00;00:19:00;00:18:26;00:18:26;00:19:00;00:19:00;00:18:17;00:18:17;−46;3;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:22;06:32:30;06:32:54;;;;;;;00:00:42;00:00:32;Scheduled stop;0;00:00:34;00:00:24;;;;;;;;;;−10;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:04:34;06:51:30;07:05:11;00:18:18;00:18:18;00:31:40;00:31:40;00:18:18;00:31:40;00:00:42;00:00:37;Scheduled stop;0;00:13:46;00:13:41;00:19:00;00:19:00;00:32:12;00:32:12;00:19:00;00:19:00;00:32:17;00:32:17;802;−5;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:31;06:32:30;06:33:11;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:43;00:00:41;;;;;;;;;;−2;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:03:41;06:51:30;07:04:19;00:18:18;00:18:18;00:30:30;00:30:30;00:18:18;00:30:30;00:00:42;00:00:38;Scheduled stop;0;00:12:53;00:12:49;00:19:00;00:19:00;00:31:10;00:31:10;00:19:00;00:19:00;00:31:08;00:31:08;732;−4;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:35;06:32:30;06:33:21;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:47;00:00:51;;;;;;;;;;4;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;06:50:58;06:51:30;06:51:31;00:18:18;00:18:18;00:17:37;00:17:37;00:18:18;00:17:37;00:00:42;00:00:33;Scheduled stop;0;00:00:10;00:00:01;00:19:00;00:19:00;00:18:23;00:18:23;00:19:00;00:19:00;00:18:10;00:18:10;−41;−9;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:14;06:32:30;06:33:01;;;;;;;00:00:42;00:00:47;Scheduled stop;0;00:00:26;00:00:31;;;;;;;;;;5;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;06:50:49;06:51:30;06:51:30;00:18:18;00:18:18;00:17:48;00:17:48;00:18:18;00:17:48;00:00:42;00:00:41;Scheduled stop;0;00:00:01;00:00:00;00:19:00;00:19:00;00:18:35;00:18:35;00:19:00;00:19:00;00:18:29;00:18:29;−30;−1;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:35:42;06:32:30;06:36:46;;;;;;;00:00:42;00:01:04;Scheduled stop;0;00:03:54;00:04:16;;;;;;;;;;22;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:09:38;06:51:30;07:10:04;00:18:18;00:18:18;00:32:52;00:32:52;00:18:18;00:32:52;00:00:42;00:00:26;Scheduled stop;0;00:18:50;00:18:34;00:19:00;00:19:00;00:33:56;00:33:56;00:19:00;00:19:00;00:33:18;00:33:18;874;−16;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:07;06:32:30;06:32:55;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:19;00:00:25;;;;;;;;;;6;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:08:53;06:51:30;07:09:31;00:18:18;00:18:18;00:35:58;00:35:58;00:18:18;00:35:58;00:00:42;00:00:38;Scheduled stop;0;00:18:05;00:18:01;00:19:00;00:19:00;00:36:46;00:36:46;00:19:00;00:19:00;00:36:36;00:36:36;1060;−4;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:18;06:32:30;06:33:00;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:30;00:00:30;;;;;;;;;;0;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:06:09;06:51:30;07:06:51;00:18:18;00:18:18;00:33:09;00:33:09;00:18:18;00:33:09;00:00:42;00:00:42;Scheduled stop;0;00:15:21;00:15:21;00:19:00;00:19:00;00:33:51;00:33:51;00:19:00;00:19:00;00:33:51;00:33:51;891;0;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:28;06:32:30;06:33:14;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:40;00:00:44;;;;;;;;;;4;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;06:51:36;06:51:30;06:52:09;00:18:18;00:18:18;00:18:22;00:18:22;00:18:18;00:18:22;00:00:42;00:00:33;Scheduled stop;0;00:00:48;00:00:39;00:19:00;00:19:00;00:19:08;00:19:08;00:19:00;00:19:00;00:18:55;00:18:55;4;−9;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:38;06:32:30;06:33:05;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:50;00:00:35;;;;;;;;;;−15;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:03:48;06:51:30;07:04:30;00:18:18;00:18:18;00:30:43;00:30:43;00:18:18;00:30:43;00:00:42;00:00:42;Scheduled stop;0;00:13:00;00:13:00;00:19:00;00:19:00;00:31:10;00:31:10;00:19:00;00:19:00;00:31:25;00:31:25;745;0;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:10;06:32:30;06:32:56;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:22;00:00:26;;;;;;;;;;4;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:05:39;06:51:30;07:06:09;00:18:18;00:18:18;00:32:43;00:32:43;00:18:18;00:32:43;00:00:42;00:00:30;Scheduled stop;0;00:14:51;00:14:39;00:19:00;00:19:00;00:33:29;00:33:29;00:19:00;00:19:00;00:33:13;00:33:13;865;−12;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:22;06:32:30;06:33:11;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:34;00:00:41;;;;;;;;;;7;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:08:03;06:51:30;07:08:45;00:18:18;00:18:18;00:34:52;00:34:52;00:18:18;00:34:52;00:00:42;00:00:42;Scheduled stop;0;00:17:15;00:17:15;00:19:00;00:19:00;00:35:41;00:35:41;00:19:00;00:19:00;00:35:34;00:35:34;994;0;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:30;06:32:30;06:33:18;;;;;;;00:00:42;00:00:48;Scheduled stop;0;00:00:42;00:00:48;;;;;;;;;;6;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:05:12;06:51:30;07:05:58;00:18:18;00:18:18;00:31:54;00:31:54;00:18:18;00:31:54;00:00:42;00:00:46;Scheduled stop;0;00:14:24;00:14:28;00:19:00;00:19:00;00:32:42;00:32:42;00:19:00;00:19:00;00:32:40;00:32:40;816;4;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:31:53;06:32:30;06:32:36;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:05;00:00:06;;;;;;;;;;1;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:04:44;06:51:30;07:05:15;00:18:18;00:18:18;00:32:08;00:32:08;00:18:18;00:32:08;00:00:42;00:00:31;Scheduled stop;0;00:13:56;00:13:45;00:19:00;00:19:00;00:32:51;00:32:51;00:19:00;00:19:00;00:32:39;00:32:39;830;−11;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:38;06:32:30;06:33:32;;;;;;;00:00:42;00:00:54;Scheduled stop;0;00:00:50;00:01:02;;;;;;;;;;12;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:07:59;06:51:30;07:08:43;00:18:18;00:18:18;00:34:27;00:34:27;00:18:18;00:34:27;00:00:42;00:00:44;Scheduled stop;0;00:17:11;00:17:13;00:19:00;00:19:00;00:35:21;00:35:21;00:19:00;00:19:00;00:35:11;00:35:11;969;2;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:28;06:32:30;06:33:03;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:40;00:00:33;;;;;;;;;;−7;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;06:53:07;06:51:30;06:53:49;00:18:18;00:18:18;00:20:04;00:20:04;00:18:18;00:20:04;00:00:42;00:00:42;Scheduled stop;0;00:02:19;00:02:19;00:19:00;00:19:00;00:20:39;00:20:39;00:19:00;00:19:00;00:20:46;00:20:46;106;0;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:24;06:32:30;06:32:51;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:36;00:00:21;;;;;;;;;;−15;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:05:09;06:51:30;07:05:38;00:18:18;00:18:18;00:32:18;00:32:18;00:18:18;00:32:18;00:00:42;00:00:29;Scheduled stop;0;00:14:21;00:14:08;00:19:00;00:19:00;00:32:45;00:32:45;00:19:00;00:19:00;00:32:47;00:32:47;840;−13;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:32:36;06:32:30;06:33:06;;;;;;;00:00:42;00:00:30;Scheduled stop;0;00:00:48;00:00:36;;;;;;;;;;−12;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;06:50:48;07:05:48;06:51:30;07:06:27;00:18:18;00:18:18;00:32:42;00:32:42;00:18:18;00:32:42;00:00:42;00:00:39;Scheduled stop;0;00:15:00;00:14:57;00:19:00;00:19:00;00:33:12;00:33:12;00:19:00;00:19:00;00:33:21;00:33:21;864;−3;0;0;0;0;0
28;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2015;2015;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;06:31:48;06:33:31;06:32:30;06:34:05;;;;;;;00:00:42;00:00:34;Scheduled stop;0;00:01:43;00:01:35;;;;;;;;;;−8;0;0;0;0;0
