Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
84;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:28;07:32:30;07:33:01;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:40;00:00:31;;;;;;;;;;−9;0;0;0;0;0
84;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:51:01;07:51:30;07:51:43;00:18:18;00:18:18;00:18:00;00:18:00;00:18:18;00:18:00;00:00:42;00:00:42;Scheduled stop;0;00:00:13;00:00:13;00:19:00;00:19:00;00:18:33;00:18:33;00:19:00;00:19:00;00:18:42;00:18:42;−18;0;0;0;0;0;0
85;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:23;07:32:30;07:33:01;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:35;00:00:31;;;;;;;;;;−4;0;0;0;0;0
85;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:13;07:51:30;07:52:44;00:18:18;00:18:18;00:19:12;00:19:12;00:18:18;00:19:12;00:00:42;00:00:31;Scheduled stop;0;00:01:25;00:01:14;00:19:00;00:19:00;00:19:50;00:19:50;00:19:00;00:19:00;00:19:43;00:19:43;54;−11;0;0;0;0;0
86;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:28;07:32:30;07:32:54;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:00:40;00:00:24;;;;;;;;;;−16;0;0;0;0;0
86;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:51:05;07:51:30;07:51:38;00:18:18;00:18:18;00:18:11;00:18:11;00:18:18;00:18:11;00:00:42;00:00:33;Scheduled stop;0;00:00:17;00:00:08;00:19:00;00:19:00;00:18:37;00:18:37;00:19:00;00:19:00;00:18:44;00:18:44;−7;−9;0;0;0;0;0
87;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:31:59;07:32:30;07:32:35;;;;;;;00:00:42;00:00:36;Scheduled stop;0;00:00:11;00:00:05;;;;;;;;;;−6;0;0;0;0;0
87;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:50:57;07:51:30;07:51:34;00:18:18;00:18:18;00:18:22;00:18:22;00:18:18;00:18:22;00:00:42;00:00:37;Scheduled stop;0;00:00:09;00:00:04;00:19:00;00:19:00;00:18:58;00:18:58;00:19:00;00:19:00;00:18:59;00:18:59;4;−5;0;0;0;0;0
88;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:31:55;07:32:30;07:32:30;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:07;00:00:00;;;;;;;;;;−7;0;0;0;0;0
88;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:50:48;07:51:30;07:51:30;00:18:18;00:18:18;00:18:18;00:18:18;00:18:18;00:18:18;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:53;00:18:53;00:19:00;00:19:00;00:19:00;00:19:00;0;0;0;0;0;0;0
89;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:11;07:32:30;07:33:05;;;;;;;00:00:42;00:00:54;Scheduled stop;0;00:00:23;00:00:35;;;;;;;;;;12;0;0;0;0;0
89;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:29;07:51:30;07:52:58;00:18:18;00:18:18;00:19:24;00:19:24;00:18:18;00:19:24;00:00:42;00:00:29;Scheduled stop;0;00:01:41;00:01:28;00:19:00;00:19:00;00:20:18;00:20:18;00:19:00;00:19:00;00:19:53;00:19:53;66;−13;0;0;0;0;0
90;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:31:57;07:32:30;07:32:30;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;;;;;;;;;;−9;0;0;0;0;0
90;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:22;07:51:30;07:53:08;00:18:18;00:18:18;00:19:52;00:19:52;00:18:18;00:19:52;00:00:42;00:00:46;Scheduled stop;0;00:01:34;00:01:38;00:19:00;00:19:00;00:20:25;00:20:25;00:19:00;00:19:00;00:20:38;00:20:38;94;4;0;0;0;0;0
91;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:46;07:32:30;07:33:32;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:58;00:01:02;;;;;;;;;;4;0;0;0;0;0
91;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:51:28;07:51:30;07:52:10;00:18:18;00:18:18;00:17:56;00:17:56;00:18:18;00:17:56;00:00:42;00:00:42;Scheduled stop;0;00:00:40;00:00:40;00:19:00;00:19:00;00:18:42;00:18:42;00:19:00;00:19:00;00:18:38;00:18:38;−22;0;0;0;0;0;0
92;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:35;07:32:30;07:33:02;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:47;00:00:32;;;;;;;;;;−15;0;0;0;0;0
92;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:51:36;07:51:30;07:52:18;00:18:18;00:18:18;00:18:34;00:18:34;00:18:18;00:18:34;00:00:42;00:00:42;Scheduled stop;0;00:00:48;00:00:48;00:19:00;00:19:00;00:19:01;00:19:01;00:19:00;00:19:00;00:19:16;00:19:16;16;0;0;0;0;0;0
93;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:35:41;07:32:30;07:36:23;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:03:53;00:03:53;;;;;;;;;;0;0;0;0;0;0
93;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:53:25;07:51:30;07:54:07;00:18:18;00:18:18;00:17:02;00:17:02;00:18:18;00:17:02;00:00:42;00:00:42;Scheduled stop;0;00:02:37;00:02:37;00:19:00;00:19:00;00:17:44;00:17:44;00:19:00;00:19:00;00:17:44;00:17:44;−76;0;0;0;0;0;0
94;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:31:57;07:32:30;07:32:30;;;;;;;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;;;;;;;;;;−9;0;0;0;0;0
94;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:51:18;07:51:30;07:52:00;00:18:18;00:18:18;00:18:48;00:18:48;00:18:18;00:18:48;00:00:42;00:00:42;Scheduled stop;0;00:00:30;00:00:30;00:19:00;00:19:00;00:19:21;00:19:21;00:19:00;00:19:00;00:19:30;00:19:30;30;0;0;0;0;0;0
95;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:38;07:32:30;07:33:49;;;;;;;00:00:42;00:01:11;Scheduled stop;0;00:00:50;00:01:19;;;;;;;;;;29;0;0;0;0;0
95;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:54;07:51:30;07:53:23;00:18:18;00:18:18;00:19:05;00:19:05;00:18:18;00:19:05;00:00:42;00:00:29;Scheduled stop;0;00:02:06;00:01:53;00:19:00;00:19:00;00:20:16;00:20:16;00:19:00;00:19:00;00:19:34;00:19:34;47;−13;0;0;0;0;0
96;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:31:50;07:32:30;07:32:51;;;;;;;00:00:42;00:01:01;Scheduled stop;0;00:00:02;00:00:21;;;;;;;;;;19;0;0;0;0;0
96;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:01;07:51:30;07:52:27;00:18:18;00:18:18;00:19:10;00:19:10;00:18:18;00:19:10;00:00:42;00:00:26;Scheduled stop;0;00:01:13;00:00:57;00:19:00;00:19:00;00:20:11;00:20:11;00:19:00;00:19:00;00:19:36;00:19:36;52;−16;0;0;0;0;0
97;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:37;07:32:30;07:33:31;;;;;;;00:00:42;00:00:54;Scheduled stop;0;00:00:49;00:01:01;;;;;;;;;;12;0;0;0;0;0
97;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:32;07:51:30;07:53:14;00:18:18;00:18:18;00:19:01;00:19:01;00:18:18;00:19:01;00:00:42;00:00:42;Scheduled stop;0;00:01:44;00:01:44;00:19:00;00:19:00;00:19:55;00:19:55;00:19:00;00:19:00;00:19:43;00:19:43;43;0;0;0;0;0;0
98;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:35;07:32:30;07:33:14;;;;;;;00:00:42;00:00:39;Scheduled stop;0;00:00:47;00:00:44;;;;;;;;;;−3;0;0;0;0;0
98;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:52:03;07:51:30;07:52:33;00:18:18;00:18:18;00:18:49;00:18:49;00:18:18;00:18:49;00:00:42;00:00:30;Scheduled stop;0;00:01:15;00:01:03;00:19:00;00:19:00;00:19:28;00:19:28;00:19:00;00:19:00;00:19:19;00:19:19;31;−12;0;0;0;0;0
99;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:31:53;07:32:30;07:32:34;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:05;00:00:04;;;;;;;;;;−1;0;0;0;0;0
99;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:50:59;07:51:30;07:51:41;00:18:18;00:18:18;00:18:25;00:18:25;00:18:18;00:18:25;00:00:42;00:00:42;Scheduled stop;0;00:00:11;00:00:11;00:19:00;00:19:00;00:19:06;00:19:06;00:19:00;00:19:00;00:19:07;00:19:07;7;0;0;0;0;0;0
100;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:31:48;07:32:28;07:32:30;07:33:38;;;;;;;00:00:42;00:01:10;Scheduled stop;0;00:00:40;00:01:08;;;;;;;;;;28;0;0;0;0;0
100;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:50:48;07:50:49;07:51:30;07:51:30;00:18:18;00:18:18;00:17:11;00:17:11;00:18:18;00:17:11;00:00:42;00:00:41;Scheduled stop;0;00:00:01;00:00:00;00:19:00;00:19:00;00:18:21;00:18:21;00:19:00;00:19:00;00:17:52;00:17:52;−67;−1;0;0;0;0;0
Average simulations;;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;;0,000000;07:31:48;07:32:56;07:32:30;07:33:40;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:01:08;00:01:10;;;;;;;;;;1;0;0;0;0;0
Average simulations;;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2039;2039;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;;0,000000;07:50:48;07:52:23;07:51:30;07:53:02;00:18:18;00:18:18;00:18:44;00:18:44;00:18:18;00:18:44;00:00:42;00:00:39;Scheduled stop;0;00:01:35;00:01:32;00:19:00;00:19:00;00:19:27;00:19:27;00:19:00;00:19:00;00:19:23;00:19:23;26;−3;0;0;0;0;0
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:51:41;07:51:00;07:52:07;;;;;;;00:00:42;00:00:26;Scheduled stop;0;00:01:23;00:01:07;;;;;;;;;;−16;0;0;0;0;0
1;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:08:38;08:09:00;08:09:21;00:17:18;00:17:18;00:16:31;00:16:31;00:17:18;00:16:31;00:00:42;00:00:43;Scheduled stop;0;00:00:20;00:00:21;00:18:00;00:18:00;00:16:57;00:16:57;00:18:00;00:18:00;00:17:14;00:17:14;−47;1;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:51:09;07:51:00;07:52:21;;;;;;;00:00:42;00:01:12;Scheduled stop;0;00:00:51;00:01:21;;;;;;;;;;30;0;0;0;0;0
2;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:09:50;08:09:00;08:10:32;00:17:18;00:17:18;00:17:29;00:17:29;00:17:18;00:17:29;00:00:42;00:00:42;Scheduled stop;0;00:01:32;00:01:32;00:18:00;00:18:00;00:18:41;00:18:41;00:18:00;00:18:00;00:18:11;00:18:11;11;0;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:51:16;07:51:00;07:52:08;;;;;;;00:00:42;00:00:52;Scheduled stop;0;00:00:58;00:01:08;;;;;;;;;;10;0;0;0;0;0
3;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:10:57;08:09:00;08:11:39;00:17:18;00:17:18;00:18:49;00:18:49;00:17:18;00:18:49;00:00:42;00:00:42;Scheduled stop;0;00:02:39;00:02:39;00:18:00;00:18:00;00:19:41;00:19:41;00:18:00;00:18:00;00:19:31;00:19:31;91;0;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:51:00;07:51:00;07:51:43;;;;;;;00:00:42;00:00:43;Scheduled stop;0;00:00:42;00:00:43;;;;;;;;;;1;0;0;0;0;0
4;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:08:44;08:09:00;08:09:26;00:17:18;00:17:18;00:17:01;00:17:01;00:17:18;00:17:01;00:00:42;00:00:42;Scheduled stop;0;00:00:26;00:00:26;00:18:00;00:18:00;00:17:44;00:17:44;00:18:00;00:18:00;00:17:43;00:17:43;−17;0;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:54:20;07:51:00;07:55:16;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:04:02;00:04:16;;;;;;;;;;14;0;0;0;0;0
5;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:12:03;08:09:00;08:12:45;00:17:18;00:17:18;00:16:47;00:16:47;00:17:18;00:16:47;00:00:42;00:00:42;Scheduled stop;0;00:03:45;00:03:45;00:18:00;00:18:00;00:17:43;00:17:43;00:18:00;00:18:00;00:17:29;00:17:29;−31;0;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:54:24;07:51:00;07:55:29;;;;;;;00:00:42;00:01:05;Scheduled stop;0;00:04:06;00:04:29;;;;;;;;;;23;0;0;0;0;0
6;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:15:20;08:09:00;08:16:02;00:17:18;00:17:18;00:19:51;00:19:51;00:17:18;00:19:51;00:00:42;00:00:42;Scheduled stop;0;00:07:02;00:07:02;00:18:00;00:18:00;00:20:56;00:20:56;00:18:00;00:18:00;00:20:33;00:20:33;153;0;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:51:14;07:51:00;07:51:56;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:56;00:00:56;;;;;;;;;;0;0;0;0;0;0
7;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:09:24;08:09:00;08:09:50;00:17:18;00:17:18;00:17:28;00:17:28;00:17:18;00:17:28;00:00:42;00:00:26;Scheduled stop;0;00:01:06;00:00:50;00:18:00;00:18:00;00:18:10;00:18:10;00:18:00;00:18:00;00:17:54;00:17:54;10;−16;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:50:26;07:51:00;07:51:10;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:08;00:00:10;;;;;;;;;;2;0;0;0;0;0
8;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:08:39;08:09:00;08:09:19;00:17:18;00:17:18;00:17:29;00:17:29;00:17:18;00:17:29;00:00:42;00:00:40;Scheduled stop;0;00:00:21;00:00:19;00:18:00;00:18:00;00:18:13;00:18:13;00:18:00;00:18:00;00:18:09;00:18:09;11;−2;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:50:55;07:51:00;07:51:36;;;;;;;00:00:42;00:00:41;Scheduled stop;0;00:00:37;00:00:36;;;;;;;;;;−1;0;0;0;0;0
9;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:12:25;08:09:00;08:13:11;00:17:18;00:17:18;00:20:49;00:20:49;00:17:18;00:20:49;00:00:42;00:00:46;Scheduled stop;0;00:04:07;00:04:11;00:18:00;00:18:00;00:21:30;00:21:30;00:18:00;00:18:00;00:21:35;00:21:35;211;4;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:50:22;07:51:00;07:51:09;;;;;;;00:00:42;00:00:47;Scheduled stop;0;00:00:04;00:00:09;;;;;;;;;;5;0;0;0;0;0
10;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;7;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[4]-[Sta]-[410a/3] (2);Äs E-4;Äs E-4;0;08:08:18;08:08:35;08:09:00;08:09:21;00:17:18;00:17:18;00:17:26;00:17:26;00:17:18;00:17:26;00:00:42;00:00:46;Scheduled stop;0;00:00:17;00:00:21;00:18:00;00:18:00;00:18:13;00:18:13;00:18:00;00:18:00;00:18:12;00:18:12;8;4;0;0;0;0;0
11;0;/Ner (Southbound)/Solna - Älvsjö (1001);1045;1045;S;;PX600216;X60,X60;1;So;Solna;401b;[Udl]-[433/N2]-[3]-[Ke]-[433/N2] (1);So E N2-2;So E N2-2;0;07:50:18;07:50:25;07:51:00;07:51:00;;;;;;;00:00:42;00:00:35;Scheduled stop;0;00:00:07;00:00:00;;;;;;;;;;−7;0;0;0;0;0
