Simulation no.;Deadlock;Pattern;Train no.;Train name;Train class;Train category;Train formation ID;Abbreviation of train formation;Station index;Station abbreviation;Station name;Line abbr.;Route;Scheduled track;Actual track;Replatforming;Scheduled arrival;Actual arrival;SchedDep;Actual departure;Sched. run time;Total (scheduled run time);Actual run time;Total (actual run time);Scheduled travel time;Actual travel time;Scheduled dwell time;Actual dwell time;StopType;Change of direction of travel;Arrival lateness;Departure lateness;Difference scheduled arrival;Total (Difference scheduled arrival);Difference actual arrival;Total (Difference actual arrival);Difference scheduled departure;Total (Difference scheduled departure);Difference actual departure;Total (Difference actual departure);Progression of arrival lateness (sec);Progression of departure lateness (s);Number of passengers;Boarding passengers;Alighting passengers;Boarding transfer passengers;Alighting transfer passengers
8;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:17:59;07:18:30;07:19:10;;;;;;;00:00:42;00:01:11;Scheduled stop;0;00:00:11;00:00:40;;;;;;;;;;29;0;0;0;0;0
8;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:52;07:37:30;07:37:30;00:18:18;00:18:18;00:17:42;00:17:42;00:18:18;00:17:42;00:00:42;00:00:38;Scheduled stop;0;00:00:04;00:00:00;00:19:00;00:19:00;00:18:53;00:18:53;00:19:00;00:19:00;00:18:20;00:18:20;−36;−4;0;0;0;0;0
9;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:17;07:18:30;07:18:45;;;;;;;00:00:42;00:00:28;Scheduled stop;0;00:00:29;00:00:15;;;;;;;;;;−14;0;0;0;0;0
9;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:48;07:37:30;07:37:32;00:18:18;00:18:18;00:18:03;00:18:03;00:18:18;00:18:03;00:00:42;00:00:44;Scheduled stop;0;00:00:00;00:00:02;00:19:00;00:19:00;00:18:31;00:18:31;00:19:00;00:19:00;00:18:47;00:18:47;−15;2;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:17:52;07:18:30;07:18:32;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:04;00:00:02;;;;;;;;;;−2;0;0;0;0;0
10;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:48;07:37:30;07:37:30;00:18:18;00:18:18;00:18:16;00:18:16;00:18:18;00:18:16;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:56;00:18:56;00:19:00;00:19:00;00:18:58;00:18:58;−2;0;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:19;07:18:30;07:18:48;;;;;;;00:00:42;00:00:29;Scheduled stop;0;00:00:31;00:00:18;;;;;;;;;;−13;0;0;0;0;0
11;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:39:14;07:37:30;07:39:46;00:18:18;00:18:18;00:20:26;00:20:26;00:18:18;00:20:26;00:00:42;00:00:32;Scheduled stop;0;00:02:26;00:02:16;00:19:00;00:19:00;00:20:55;00:20:55;00:19:00;00:19:00;00:20:58;00:20:58;128;−10;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:02;07:18:30;07:18:46;;;;;;;00:00:42;00:00:44;Scheduled stop;0;00:00:14;00:00:16;;;;;;;;;;2;0;0;0;0;0
12;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:48;07:37:30;07:37:30;00:18:18;00:18:18;00:18:02;00:18:02;00:18:18;00:18:02;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:46;00:18:46;00:19:00;00:19:00;00:18:44;00:18:44;−16;0;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:02;07:18:30;07:18:33;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:14;00:00:03;;;;;;;;;;−11;0;0;0;0;0
13;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:48;07:37:30;07:37:30;00:18:18;00:18:18;00:18:15;00:18:15;00:18:18;00:18:15;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;00:19:00;00:19:00;00:18:46;00:18:46;00:19:00;00:19:00;00:18:57;00:18:57;−3;0;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:23:32;07:18:30;07:24:42;;;;;;;00:00:42;00:01:10;Scheduled stop;0;00:05:44;00:06:12;;;;;;;;;;28;0;0;0;0;0
14;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:42:42;07:37:30;07:43:24;00:18:18;00:18:18;00:18:00;00:18:00;00:18:18;00:18:00;00:00:42;00:00:42;Scheduled stop;0;00:05:54;00:05:54;00:19:00;00:19:00;00:19:10;00:19:10;00:19:00;00:19:00;00:18:42;00:18:42;−18;0;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:17:53;07:18:30;07:18:42;;;;;;;00:00:42;00:00:49;Scheduled stop;0;00:00:05;00:00:12;;;;;;;;;;7;0;0;0;0;0
15;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:37:06;07:37:30;07:37:48;00:18:18;00:18:18;00:18:24;00:18:24;00:18:18;00:18:24;00:00:42;00:00:42;Scheduled stop;0;00:00:18;00:00:18;00:19:00;00:19:00;00:19:13;00:19:13;00:19:00;00:19:00;00:19:06;00:19:06;6;0;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:17:50;07:18:30;07:18:30;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:02;00:00:00;;;;;;;;;;−2;0;0;0;0;0
16;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:38:05;07:37:30;07:38:38;00:18:18;00:18:18;00:19:35;00:19:35;00:18:18;00:19:35;00:00:42;00:00:33;Scheduled stop;0;00:01:17;00:01:08;00:19:00;00:19:00;00:20:15;00:20:15;00:19:00;00:19:00;00:20:08;00:20:08;77;−9;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:13;07:18:30;07:18:40;;;;;;;00:00:42;00:00:27;Scheduled stop;0;00:00:25;00:00:10;;;;;;;;;;−15;0;0;0;0;0
17;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:37:30;07:37:30;07:38:12;00:18:18;00:18:18;00:18:50;00:18:50;00:18:18;00:18:50;00:00:42;00:00:42;Scheduled stop;0;00:00:42;00:00:42;00:19:00;00:19:00;00:19:17;00:19:17;00:19:00;00:19:00;00:19:32;00:19:32;32;0;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:43;07:18:30;07:19:29;;;;;;;00:00:42;00:00:46;Scheduled stop;0;00:00:55;00:00:59;;;;;;;;;;4;0;0;0;0;0
18;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:38:24;07:37:30;07:38:58;00:18:18;00:18:18;00:18:55;00:18:55;00:18:18;00:18:55;00:00:42;00:00:34;Scheduled stop;0;00:01:36;00:01:28;00:19:00;00:19:00;00:19:41;00:19:41;00:19:00;00:19:00;00:19:29;00:19:29;37;−8;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:17:48;07:18:30;07:18:30;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:00;00:00:00;;;;;;;;;;0;0;0;0;0;0
19;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:57;07:37:30;07:37:30;00:18:18;00:18:18;00:18:27;00:18:27;00:18:18;00:18:27;00:00:42;00:00:33;Scheduled stop;0;00:00:09;00:00:00;00:19:00;00:19:00;00:19:09;00:19:09;00:19:00;00:19:00;00:19:00;00:19:00;9;−9;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:37:16;07:18:30;07:38:10;;;;;;;00:00:42;00:00:54;Scheduled stop;0;00:19:28;00:19:40;;;;;;;;;;12;0;0;0;0;0
20;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:58:29;07:37:30;07:59:11;00:18:18;00:18:18;00:20:19;00:20:19;00:18:18;00:20:19;00:00:42;00:00:42;Scheduled stop;0;00:21:41;00:21:41;00:19:00;00:19:00;00:21:13;00:21:13;00:19:00;00:19:00;00:21:01;00:21:01;121;0;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:29;07:18:30;07:19:07;;;;;;;00:00:42;00:00:38;Scheduled stop;0;00:00:41;00:00:37;;;;;;;;;;−4;0;0;0;0;0
21;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:52;07:37:30;07:37:30;00:18:18;00:18:18;00:17:45;00:17:45;00:18:18;00:17:45;00:00:42;00:00:38;Scheduled stop;0;00:00:04;00:00:00;00:19:00;00:19:00;00:18:23;00:18:23;00:19:00;00:19:00;00:18:23;00:18:23;−33;−4;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:10;07:18:30;07:18:50;;;;;;;00:00:42;00:00:40;Scheduled stop;0;00:00:22;00:00:20;;;;;;;;;;−2;0;0;0;0;0
22;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:37:31;07:37:30;07:38:13;00:18:18;00:18:18;00:18:41;00:18:41;00:18:18;00:18:41;00:00:42;00:00:42;Scheduled stop;0;00:00:43;00:00:43;00:19:00;00:19:00;00:19:21;00:19:21;00:19:00;00:19:00;00:19:23;00:19:23;23;0;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:46;07:18:30;07:19:28;;;;;;;00:00:42;00:00:42;Scheduled stop;0;00:00:58;00:00:58;;;;;;;;;;0;0;0;0;0;0
23;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:53;07:37:30;07:37:35;00:18:18;00:18:18;00:17:25;00:17:25;00:18:18;00:17:25;00:00:42;00:00:42;Scheduled stop;0;00:00:05;00:00:05;00:19:00;00:19:00;00:18:07;00:18:07;00:19:00;00:19:00;00:18:07;00:18:07;−53;0;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:20:04;07:18:30;07:20:32;;;;;;;00:00:42;00:00:28;Scheduled stop;0;00:02:16;00:02:02;;;;;;;;;;−14;0;0;0;0;0
24;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:55;07:37:30;07:37:32;00:18:18;00:18:18;00:16:23;00:16:23;00:18:18;00:16:23;00:00:42;00:00:37;Scheduled stop;0;00:00:07;00:00:02;00:19:00;00:19:00;00:16:51;00:16:51;00:19:00;00:19:00;00:17:00;00:17:00;−115;−5;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:27;07:18:30;07:19:17;;;;;;;00:00:42;00:00:50;Scheduled stop;0;00:00:39;00:00:47;;;;;;;;;;8;0;0;0;0;0
25;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:36:48;07:37:30;07:37:35;00:18:18;00:18:18;00:17:31;00:17:31;00:18:18;00:17:31;00:00:42;00:00:47;Scheduled stop;0;00:00:00;00:00:05;00:19:00;00:19:00;00:18:21;00:18:21;00:19:00;00:19:00;00:18:18;00:18:18;−47;5;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:14;07:18:30;07:19:10;;;;;;;00:00:42;00:00:56;Scheduled stop;0;00:00:26;00:00:40;;;;;;;;;;14;0;0;0;0;0
26;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:40:06;07:37:30;07:40:46;00:18:18;00:18:18;00:20:56;00:20:56;00:18:18;00:20:56;00:00:42;00:00:40;Scheduled stop;0;00:03:18;00:03:16;00:19:00;00:19:00;00:21:52;00:21:52;00:19:00;00:19:00;00:21:36;00:21:36;158;−2;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:06;07:18:30;07:18:59;;;;;;;00:00:42;00:00:53;Scheduled stop;0;00:00:18;00:00:29;;;;;;;;;;11;0;0;0;0;0
27;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;8;Äs;Älvsjö;401a;[Åbe]-[401/N2S]-[8]-[Åbe]-[401/N2S] (2);Äs E-8;Äs E-8;0;07:36:48;07:37:39;07:37:30;07:38:17;00:18:18;00:18:18;00:18:40;00:18:40;00:18:18;00:18:40;00:00:42;00:00:38;Scheduled stop;0;00:00:51;00:00:47;00:19:00;00:19:00;00:19:33;00:19:33;00:19:00;00:19:00;00:19:18;00:19:18;22;−4;0;0;0;0;0
28;0;/Ner (Southbound)/Sundbyberg - Älvsjö (2001);2023;2023;S;;PX600216;X60,X60;1;Sub;Sundbyberg;445;[Duo]-[445/N]-[3]-[Huv]-[445/N] (1);Sub N-3;Sub N-3;0;07:17:48;07:18:25;07:18:30;07:18:56;;;;;;;00:00:42;00:00:31;Scheduled stop;0;00:00:37;00:00:26;;;;;;;;;;−11;0;0;0;0;0
